r,l
140.0,6213
156.0,6489
273.0,6313
39.0,3900
3.0,846
256.0,5527
314.0,7564
106.0,5062
91.0,6073
314.0,5652
71.0,4753
310.0,7175
67.0,3982
68.0,5491
10.0,1938
16.0,2806
