r,l
140.0,6213
156.0,6489
149.0,6411
61.0,4761
2.0,910
103.0,6237
29.0,3960
335.0,7323
268.0,5777
260.0,5693
247.0,5879
136.0,6412
323.0,7249
303.0,7240
