#{"t_start": 1772717916.5776238, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.120361
7.0,80,0.238641
12.0,140,0.418732
6.0,70,0.507219
7.0,84,0.616723
1.0,16,0.637646
2.0,26,0.67156
1.0,16,0.692463
4.0,48,0.75499
7.0,80,0.859132
17.0,188,1.103612
5.0,58,1.17908
6.0,72,1.272791
10.0,116,1.42364
1.0,16,1.444476
1.0,16,1.465328
10.0,116,1.616019
9.0,104,1.751258
7.0,84,1.860502
5.0,60,1.938577
2.0,26,1.97247
12.0,140,2.156848
12.0,142,2.341948
5.0,58,2.417515
9.0,102,2.550544
2.0,26,2.584491
3.0,38,2.634047
11.0,130,6.276893
5.0,60,6.368551
3.0,38,6.425615
6.0,70,6.530489
4.0,48,6.602515
11.0,126,6.806819
5.0,60,6.896511
1.0,16,6.920543
12.0,142,7.156621
12.0,138,7.376144
10.0,116,7.557143
4.0,48,7.631532
15.0,174,7.900985
9.0,104,8.062119
5.0,60,8.155124
15.0,166,8.412415
2.0,26,8.452799
12.0,140,8.669643
9.0,102,8.827741
7.0,82,8.954825
6.0,74,9.069499
8.0,92,9.21414
1.0,16,9.239126
9.0,102,12.726502
3.0,38,12.785725
11.0,128,12.979219
7.0,80,13.099044
6.0,70,13.203834
15.0,166,13.455248
7.0,80,13.579424
10.0,118,13.762338
7.0,80,13.886426
8.0,90,14.025911
2.0,26,14.066352
9.0,102,14.226079
11.0,126,14.421786
5.0,58,14.512141
6.0,70,14.621094
5.0,58,14.711414
6.0,70,14.820034
6.0,70,14.929112
3.0,38,14.988054
3.0,38,15.047007
2.0,26,15.087338
12.0,140,15.304217
4.0,48,15.378606
12.0,140,15.597361
11.0,126,15.792214
