#{"t_start": 1772794711.0271926, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.130124
7.0,80,0.240376
12.0,140,0.433144
6.0,70,0.529535
7.0,84,0.645093
1.0,16,0.667246
2.0,26,0.703106
1.0,16,0.725217
4.0,48,0.79134
7.0,80,0.901524
17.0,188,1.160185
5.0,58,1.240102
6.0,72,1.33925
10.0,116,1.499003
1.0,16,1.521144
1.0,16,1.54324
10.0,116,1.702895
9.0,104,1.846056
7.0,84,1.961726
5.0,60,2.044327
2.0,26,2.080161
12.0,140,2.272723
12.0,142,2.467924
5.0,58,2.547774
9.0,102,2.68806
2.0,26,2.723887
3.0,38,2.776217
11.0,130,7.25439
5.0,60,7.336865
3.0,38,7.389569
6.0,70,7.485844
4.0,48,7.551799
11.0,126,7.726045
5.0,60,7.808302
1.0,16,7.830304
12.0,142,8.024813
12.0,138,8.214404
10.0,116,8.374136
4.0,48,8.440016
15.0,174,8.678481
9.0,104,8.82095
5.0,60,8.903252
15.0,166,9.130725
2.0,26,9.166439
12.0,140,9.358465
9.0,102,9.50018
7.0,82,9.616491
6.0,74,9.720246
8.0,92,9.850419
1.0,16,9.872831
9.0,102,13.76988
3.0,38,13.850724
11.0,128,14.034684
5.0,58,14.114229
3.0,38,14.166331
3.0,38,14.218398
7.0,82,14.3306
15.0,166,14.557765
12.0,136,14.743857
5.0,58,14.823228
3.0,38,14.875253
15.0,166,15.102251
9.0,104,15.244503
6.0,70,15.340361
2.0,26,15.375992
7.0,82,15.488227
6.0,72,15.586755
12.0,140,15.778394
8.0,90,15.901632
7.0,80,16.011172
1.0,16,16.033194
7.0,80,16.142723
9.0,104,16.286697
4.0,48,16.352515
7.0,80,16.461959
5.0,58,16.541336
