#{"t_start": 1772785953.286351, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.797788
19.0,154,2.922521
5.0,60,2.97243
9.0,106,3.058245
7.0,80,3.122991
9.0,102,3.205512
6.0,74,3.266112
5.0,60,3.314585
11.0,130,3.419565
2.0,26,3.441028
8.0,92,3.515394
9.0,102,3.597802
19.0,154,3.722474
6.0,70,3.779108
11.0,126,3.880978
10.0,116,3.974715
6.0,72,4.032849
19.0,154,4.157171
11.0,126,4.258834
11.0,130,6.322188
9.0,104,6.405895
10.0,118,6.500494
9.0,102,6.582188
11.0,130,6.686299
19.0,154,6.809805
8.0,92,6.887952
6.0,70,6.945027
6.0,72,7.003531
20.0,164,7.136686
3.0,38,7.16749
11.0,130,7.272904
11.0,130,7.378673
8.0,96,7.460312
15.0,118,7.556814
11.0,126,7.65939
12.0,140,7.773625
11.0,130,7.879431
10.0,116,7.973851
20.0,164,9.825257
11.0,130,9.932615
9.0,102,10.016893
11.0,130,10.124485
12.0,140,10.240317
9.0,106,10.327943
0.0,6,10.332979
11.0,130,10.440678
20.0,164,10.57619
9.0,104,10.662105
3.0,38,10.693543
7.0,82,10.761401
20.0,164,10.897022
6.0,70,10.95503
1.0,16,10.968346
20.0,164,11.103966
5.0,62,11.155231
3.0,38,11.186766
8.0,90,11.261238
10.0,116,11.357222
