r,l
140.0,6213
156.0,6489
273.0,6313
107.0,6111
263.0,5804
244.0,6914
258.0,5333
36.0,2793
55.0,4362
31.0,3356
15.0,2895
106.0,5928
116.0,6145
171.0,6703
295.0,5504
