#{"t_start": 1772527295.2100425, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.150314
19.0,154,2.256853
5.0,60,2.298264
9.0,106,2.371146
7.0,80,2.426192
9.0,102,2.496361
6.0,74,2.547343
5.0,60,2.588597
11.0,130,2.678222
2.0,26,2.696181
8.0,92,2.759507
9.0,102,2.829683
19.0,154,2.936225
6.0,70,2.984429
11.0,126,3.07129
10.0,116,3.151414
6.0,72,3.201728
19.0,154,3.308553
11.0,126,3.395615
11.0,130,5.196729
9.0,104,5.287409
10.0,118,5.37178
9.0,102,5.442201
11.0,130,5.531922
19.0,154,5.638657
8.0,92,5.702821
6.0,70,5.751544
6.0,72,5.801281
20.0,164,5.914443
3.0,38,5.940748
11.0,130,6.030457
11.0,130,6.120164
8.0,96,6.186465
15.0,118,6.268028
11.0,126,6.355139
12.0,140,6.45184
11.0,130,6.542144
10.0,116,6.623234
20.0,164,8.563248
11.0,130,8.653403
9.0,102,8.725285
11.0,130,8.816226
12.0,140,8.91739
9.0,106,8.996788
0.0,6,9.001317
11.0,130,9.094018
20.0,164,9.210221
9.0,104,9.284059
3.0,38,9.31151
7.0,82,9.369336
20.0,164,9.48961
6.0,70,9.540433
1.0,16,9.552182
20.0,164,9.67455
5.0,62,9.718178
3.0,38,9.745625
8.0,90,9.812034
10.0,116,9.892953
