#{"t_start": 1772182323.4922125, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.144407
7.0,80,0.253078
12.0,140,0.438727
6.0,70,0.531613
7.0,84,0.642905
1.0,16,0.664203
2.0,26,0.698662
1.0,16,0.719947
4.0,48,0.783544
7.0,80,0.889604
17.0,188,1.138622
5.0,58,1.215508
6.0,72,1.310973
10.0,116,1.464574
1.0,16,1.485831
1.0,16,1.507133
10.0,116,1.660726
9.0,104,1.798405
7.0,84,1.909704
5.0,60,1.989173
2.0,26,2.023663
12.0,140,2.209114
12.0,142,2.397266
5.0,58,2.47412
9.0,102,2.609447
2.0,26,2.643973
3.0,38,2.694378
11.0,130,6.634793
5.0,60,6.71418
3.0,38,6.763983
6.0,70,6.855615
4.0,48,6.918484
11.0,126,7.085326
5.0,60,7.164056
1.0,16,7.185147
12.0,142,7.373001
12.0,138,7.553887
10.0,116,7.706263
4.0,48,7.769274
15.0,174,7.997111
9.0,104,8.135274
5.0,60,8.213953
15.0,166,8.431427
2.0,26,8.466929
12.0,140,8.650522
9.0,102,8.784235
7.0,82,8.89169
6.0,74,8.988728
8.0,92,9.110797
1.0,16,9.131919
9.0,102,12.342322
3.0,38,12.403054
11.0,126,12.584957
3.0,38,12.634995
6.0,70,12.72718
11.0,130,12.899496
9.0,106,13.038975
12.0,140,13.225011
15.0,166,13.443877
3.0,38,13.493615
9.0,106,13.635003
0.0,6,13.642871
12.0,140,13.824763
5.0,58,13.900166
6.0,70,13.991209
5.0,58,14.066698
6.0,70,14.157826
9.0,102,14.290436
12.0,140,14.472945
4.0,48,14.535448
0.0,6,14.543337
6.0,70,14.634317
7.0,80,14.738277
3.0,38,14.787697
6.0,74,14.88382
