#{"t_start": 1772690282.7136903, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,3.116032
19.0,154,3.222812
5.0,60,3.264321
9.0,106,3.33728
7.0,80,3.39239
9.0,102,3.462558
6.0,74,3.513832
5.0,60,3.555518
11.0,130,3.645007
2.0,26,3.662974
8.0,92,3.727198
9.0,102,3.797646
19.0,154,3.904919
6.0,70,3.957556
11.0,126,4.048876
10.0,116,4.129364
6.0,72,4.179877
19.0,154,4.286445
11.0,126,4.376844
11.0,130,6.459928
9.0,104,6.550645
10.0,118,6.634726
9.0,102,6.705161
11.0,130,6.79509
19.0,154,6.90153
8.0,92,6.968342
6.0,70,7.023489
6.0,72,7.104289
20.0,164,7.252479
3.0,38,7.278778
11.0,130,7.368446
11.0,130,7.45812
8.0,96,7.524412
15.0,118,7.605993
11.0,126,7.69347
12.0,140,7.790354
11.0,130,7.880372
10.0,116,7.961055
20.0,164,10.062474
11.0,130,10.153262
9.0,102,10.223754
11.0,130,10.314014
12.0,140,10.410559
9.0,106,10.50272
0.0,6,10.507581
11.0,130,10.602707
20.0,164,10.718547
9.0,104,10.794005
3.0,38,10.820746
7.0,82,10.877421
20.0,164,10.992071
6.0,70,11.040335
1.0,16,11.051541
20.0,164,11.164667
5.0,62,11.207588
3.0,38,11.234202
8.0,90,11.296733
10.0,116,11.377081
