#{"t_start": 1772182027.9908412, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.32871
19.0,154,2.431192
5.0,60,2.471107
9.0,106,2.541986
7.0,80,2.597472
9.0,102,2.665235
6.0,74,2.714501
5.0,60,2.754397
11.0,130,2.841047
2.0,26,2.858377
8.0,92,2.920813
9.0,102,2.989065
19.0,154,3.093663
6.0,70,3.140434
11.0,126,3.22428
10.0,116,3.301695
6.0,72,3.349776
19.0,154,3.453079
11.0,126,3.537366
11.0,130,5.278688
9.0,104,5.354679
10.0,118,5.438752
9.0,102,5.506681
11.0,130,5.593216
19.0,154,5.695852
8.0,92,5.759369
6.0,70,5.806036
6.0,72,5.854002
20.0,164,5.963379
3.0,38,5.988716
11.0,130,6.077501
11.0,130,6.164443
8.0,96,6.229702
15.0,118,6.311801
11.0,126,6.399076
12.0,140,6.492599
11.0,130,6.57936
10.0,116,6.656934
20.0,164,8.365731
11.0,130,8.453103
9.0,102,8.521129
11.0,130,8.607769
12.0,140,8.701564
9.0,106,8.772166
0.0,6,8.776234
11.0,130,8.863662
20.0,164,8.973468
9.0,104,9.042888
3.0,38,9.068298
7.0,82,9.123083
20.0,164,9.232555
6.0,70,9.279302
1.0,16,9.29003
20.0,164,9.399189
5.0,62,9.440604
3.0,38,9.466146
8.0,90,9.527234
10.0,116,9.605027
