#{"t_start": 1772182031.41355, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.845779
19.0,154,2.968199
5.0,60,3.010236
9.0,106,3.083987
7.0,80,3.139863
9.0,102,3.210689
6.0,74,3.262201
5.0,60,3.303929
11.0,130,3.39417
2.0,26,3.412333
8.0,92,3.476422
9.0,102,3.547745
19.0,154,3.654904
6.0,70,3.703607
11.0,126,3.791682
10.0,116,3.872805
6.0,72,3.923586
19.0,154,4.033811
11.0,126,4.122049
11.0,130,6.092699
9.0,104,6.166543
10.0,118,6.250241
9.0,102,6.322594
11.0,130,6.414798
19.0,154,6.523967
8.0,92,6.595929
6.0,70,6.646341
6.0,72,6.697418
20.0,164,6.813813
3.0,38,6.840814
11.0,130,6.932959
11.0,130,7.025069
8.0,96,7.095745
15.0,118,7.179448
11.0,126,7.26869
12.0,140,7.367543
11.0,130,7.459383
10.0,116,7.541364
20.0,164,10.127701
11.0,130,10.243037
9.0,102,10.333486
11.0,130,10.448699
12.0,140,10.572827
9.0,106,10.666721
0.0,6,10.672119
11.0,130,10.806734
20.0,164,10.965271
9.0,104,11.059466
3.0,38,11.093252
7.0,82,11.166013
20.0,164,11.311699
6.0,70,11.373814
1.0,16,11.388077
20.0,164,11.533999
5.0,62,11.59388
3.0,38,11.628004
8.0,90,11.70821
10.0,116,11.811894
