r,l
140.0,6213
156.0,6489
45.0,3882
74.0,4080
65.0,4528
321.0,7986
225.0,5132
297.0,6585
64.0,4987
257.0,4744
82.0,5605
271.0,6669
117.0,6456
61.0,5154
