#{"t_start": 1773092849.8378327, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.102329
19.0,154,2.188252
5.0,60,2.22161
9.0,106,2.280248
7.0,80,2.324481
9.0,102,2.381255
6.0,74,2.424359
5.0,60,2.458185
11.0,130,2.530235
2.0,26,2.544727
8.0,92,2.595248
9.0,102,2.651372
19.0,154,2.736186
6.0,70,2.77467
11.0,126,2.843967
10.0,116,2.907977
6.0,72,2.947595
19.0,154,3.033447
11.0,126,3.102868
11.0,130,4.52415
9.0,104,4.585207
10.0,118,4.65181
9.0,102,4.708199
11.0,130,4.77989
19.0,154,4.864773
8.0,92,4.915586
6.0,70,4.95422
6.0,72,4.993966
20.0,164,5.084915
3.0,38,5.106229
11.0,130,5.178998
11.0,130,5.251018
8.0,96,5.30405
15.0,118,5.369292
11.0,126,5.440289
12.0,140,5.518077
11.0,130,5.590456
10.0,116,5.655458
20.0,164,7.095521
11.0,130,7.168874
9.0,102,7.225899
11.0,130,7.298466
12.0,140,7.376921
9.0,106,7.436185
0.0,6,7.439608
11.0,130,7.513006
20.0,164,7.604262
9.0,104,7.662592
3.0,38,7.683784
7.0,82,7.729474
20.0,164,7.820831
6.0,70,7.859906
1.0,16,7.868918
20.0,164,7.960519
5.0,62,7.995255
3.0,38,8.016536
8.0,90,8.066962
10.0,116,8.132012
