#{"t_start": 1772194098.375086, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.288188
19.0,154,2.369248
5.0,60,2.40092
9.0,106,2.456713
7.0,80,2.49867
9.0,102,2.552175
6.0,74,2.591081
5.0,60,2.622629
11.0,130,2.690796
2.0,26,2.704531
8.0,92,2.752802
9.0,102,2.806399
19.0,154,2.886976
6.0,70,2.923693
11.0,126,2.989751
10.0,116,3.050367
6.0,72,3.088083
19.0,154,3.168725
11.0,126,3.239855
11.0,130,53.907558
9.0,104,53.962318
10.0,118,54.023885
9.0,102,54.076956
11.0,130,54.144704
19.0,154,54.22491
8.0,92,54.272898
6.0,70,54.309393
6.0,72,54.347023
20.0,164,54.43223
3.0,38,54.452071
11.0,130,54.519449
11.0,130,54.587053
8.0,96,54.636796
15.0,118,54.698239
11.0,126,54.763721
12.0,140,54.836818
11.0,130,54.904688
10.0,116,54.965277
20.0,164,105.67586
11.0,130,105.74416
9.0,102,105.797591
11.0,130,105.865431
12.0,140,105.938173
9.0,106,105.993193
0.0,6,105.996451
11.0,130,106.063933
20.0,164,106.148997
9.0,104,106.202944
3.0,38,106.223128
7.0,82,106.265822
20.0,164,106.351435
6.0,70,106.387841
1.0,16,106.396257
20.0,164,106.481529
5.0,62,106.514099
3.0,38,106.534128
8.0,90,106.581155
10.0,116,106.641868
