r,l
140.0,6213
338.0,8690
46.0,4575
5.0,1183
366.0,7855
298.0,5457
86.0,4122
56.0,2945
337.0,6860
94.0,4251
40.0,1855
35.0,4054
312.0,7854
322.0,6136
329.0,7609
