#{"t_start": 1772807442.7901871, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.580071
19.0,154,1.668577
5.0,60,1.703057
9.0,106,1.763779
7.0,80,1.810181
9.0,102,1.868508
6.0,74,1.910772
5.0,60,1.945028
11.0,130,2.019287
2.0,26,2.034201
8.0,92,2.086788
9.0,102,2.145012
19.0,154,2.232929
6.0,70,2.272926
11.0,126,2.344897
10.0,116,2.411224
6.0,72,2.452315
19.0,154,2.540193
11.0,126,2.61245
11.0,130,4.254153
9.0,104,4.317967
10.0,118,4.387198
9.0,102,4.446208
11.0,130,4.520897
19.0,154,4.60932
8.0,92,4.662263
6.0,70,4.702584
6.0,72,4.744009
20.0,164,4.838843
3.0,38,4.860745
11.0,130,4.935483
11.0,130,5.010244
8.0,96,5.065437
15.0,118,5.13374
11.0,126,5.206372
12.0,140,5.288079
11.0,130,5.363148
10.0,116,5.430152
20.0,164,6.95034
11.0,130,7.025028
9.0,102,7.08356
11.0,130,7.158393
12.0,140,7.238847
9.0,106,7.299862
0.0,6,7.303374
11.0,130,7.378028
20.0,164,7.472425
9.0,104,7.532443
3.0,38,7.55432
7.0,82,7.601523
20.0,164,7.695665
6.0,70,7.735837
1.0,16,7.745079
20.0,164,7.844049
5.0,62,7.89382
3.0,38,7.918851
8.0,90,7.977524
10.0,116,8.05206
