#{"t_start": 1773132401.8917682, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,3.752388
19.0,154,3.796562
5.0,60,3.813953
9.0,106,3.845094
7.0,80,3.867882
9.0,102,3.896616
6.0,74,3.917616
5.0,60,3.934682
11.0,130,3.971116
2.0,26,3.978616
8.0,92,4.004653
9.0,102,4.033478
19.0,154,4.076971
6.0,70,4.096739
11.0,126,4.132289
10.0,116,4.165103
6.0,72,4.185497
19.0,154,4.229537
11.0,126,4.26561
11.0,130,5.571926
9.0,104,5.602572
10.0,118,5.636879
9.0,102,5.666559
11.0,130,5.704438
19.0,154,5.749102
8.0,92,5.775821
6.0,70,5.796121
6.0,72,5.817127
20.0,164,5.864721
3.0,38,5.875859
11.0,130,5.913332
11.0,130,5.950803
8.0,96,5.978822
15.0,118,6.013294
11.0,126,6.049877
12.0,140,6.090583
11.0,130,6.128693
10.0,116,6.163
20.0,164,7.570136
11.0,130,7.607783
9.0,102,7.637327
11.0,130,7.674951
12.0,140,7.71526
9.0,106,7.745906
0.0,6,7.747878
11.0,130,7.785452
20.0,164,7.832773
9.0,104,7.862999
3.0,38,7.874226
7.0,82,7.898
20.0,164,7.945529
6.0,70,7.965875
1.0,16,7.970766
20.0,164,8.018644
5.0,62,8.036949
3.0,38,8.048413
8.0,90,8.074941
10.0,116,8.109159
