#{"t_start": 1772181000.3829637, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.547031
19.0,154,2.651866
5.0,60,2.695886
9.0,106,2.768505
7.0,80,2.833843
9.0,102,2.902882
6.0,74,2.952655
5.0,60,2.992642
11.0,130,3.081313
2.0,26,3.098809
8.0,92,3.160203
9.0,102,3.228108
19.0,154,3.330698
6.0,70,3.377324
11.0,126,3.461262
10.0,116,3.538448
6.0,72,3.586385
19.0,154,3.707091
11.0,126,3.84735
11.0,130,5.846374
9.0,104,5.935085
10.0,118,6.035885
9.0,102,6.123008
11.0,130,6.233968
19.0,154,6.365425
8.0,92,6.428275
6.0,70,6.47561
6.0,72,6.52461
20.0,164,6.63621
3.0,38,6.662069
11.0,130,6.750581
11.0,130,6.841738
8.0,96,6.908357
15.0,118,6.992622
11.0,126,7.077579
12.0,140,7.171967
11.0,130,7.259486
10.0,116,7.337566
20.0,164,9.324461
11.0,130,9.413703
9.0,102,9.483473
11.0,130,9.57238
12.0,140,9.667995
9.0,106,9.740443
0.0,6,9.744608
11.0,130,9.833537
20.0,164,9.946708
9.0,104,10.019999
3.0,38,10.046234
7.0,82,10.102485
20.0,164,10.214715
6.0,70,10.26257
1.0,16,10.273563
20.0,164,10.385528
5.0,62,10.42801
3.0,38,10.454092
8.0,90,10.515713
10.0,116,10.595217
