#{"t_start": 1772717916.6476517, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.496671
7.0,80,0.593651
12.0,140,0.748849
6.0,70,0.826457
7.0,84,0.919598
1.0,16,0.937405
2.0,26,0.966286
1.0,16,0.9841
4.0,48,1.037863
7.0,80,1.126384
17.0,188,1.334293
5.0,58,1.398461
6.0,72,1.478115
10.0,116,1.606366
1.0,16,1.624145
1.0,16,1.641903
10.0,116,1.770216
9.0,104,1.885268
7.0,84,1.978209
5.0,60,2.044618
2.0,26,2.073442
12.0,140,2.228382
12.0,142,2.385511
5.0,58,2.449772
9.0,102,2.562833
2.0,26,2.591761
3.0,38,2.633946
11.0,130,83.103733
5.0,60,83.17373
3.0,38,83.21792
6.0,70,83.295747
4.0,48,83.349244
11.0,126,83.489244
7.0,82,83.58032
4.0,48,83.633612
12.0,138,83.786754
7.0,80,83.875551
6.0,70,83.953231
17.0,188,84.161613
6.0,70,84.239417
9.0,106,84.356917
12.0,140,84.512306
6.0,70,84.589984
3.0,38,84.632284
12.0,140,84.78792
15.0,176,84.987152
6.0,70,85.065289
12.0,140,85.221185
4.0,48,85.274656
17.0,192,164.54908
12.0,142,164.707132
0.0,6,164.713896
3.0,38,164.756217
7.0,82,164.847582
2.0,26,164.876578
3.0,38,164.918907
9.0,106,165.036785
3.0,38,165.079087
17.0,192,165.292543
7.0,80,165.381516
1.0,16,165.399391
5.0,60,165.46613
15.0,166,165.650547
3.0,38,165.692895
3.0,38,165.73526
1.0,16,165.753119
7.0,80,165.842162
6.0,74,165.924455
3.0,38,165.96675
8.0,92,166.069089
3.0,38,166.111352
8.0,94,166.215819
10.0,116,166.344748
12.0,144,166.504768
5.0,58,166.569299
