#{"t_start": 1772182310.416149, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,3.344003
19.0,154,3.384395
5.0,60,3.400163
9.0,106,3.427844
7.0,80,3.449448
9.0,102,3.475901
6.0,74,3.495211
5.0,60,3.510877
11.0,130,3.544448
2.0,26,3.551355
8.0,92,3.575079
9.0,102,3.601376
19.0,154,3.64084
6.0,70,3.658789
11.0,126,3.692781
10.0,116,3.722669
6.0,72,3.741229
19.0,154,3.780513
11.0,126,3.81325
11.0,130,4.991304
9.0,104,5.018892
10.0,118,5.050078
9.0,102,5.076979
11.0,130,5.111326
19.0,154,5.151756
8.0,92,5.17592
6.0,70,5.19441
6.0,72,5.213447
20.0,164,5.256501
3.0,38,5.266658
11.0,130,5.300763
11.0,130,5.33496
8.0,96,5.360341
15.0,118,5.391549
11.0,126,5.424706
12.0,140,5.461457
11.0,130,5.495655
10.0,116,5.526233
20.0,164,6.692215
11.0,130,6.72638
9.0,102,6.75331
11.0,130,6.787223
12.0,140,6.823807
9.0,106,6.851399
0.0,6,6.853195
11.0,130,6.88712
20.0,164,6.929812
9.0,104,6.957114
3.0,38,6.96715
7.0,82,6.988698
20.0,164,7.031301
6.0,70,7.050072
1.0,16,7.054512
20.0,164,7.097819
5.0,62,7.114353
3.0,38,7.124479
8.0,90,7.148459
10.0,116,7.179271
