#{"t_start": 1772200847.6759894, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.118359
7.0,80,0.227941
12.0,140,0.403785
6.0,70,0.491314
7.0,84,0.596376
1.0,16,0.616444
2.0,26,0.649007
1.0,16,0.669111
4.0,48,0.7292
7.0,80,0.829383
17.0,188,1.065614
5.0,58,1.13841
6.0,72,1.228485
10.0,116,1.373607
1.0,16,1.393678
1.0,16,1.413765
10.0,116,1.558872
9.0,104,1.688901
7.0,84,1.794039
5.0,60,1.869135
2.0,26,1.90172
12.0,140,2.076851
12.0,142,2.2548
5.0,58,2.327551
9.0,102,2.459036
2.0,26,2.49178
3.0,38,2.539483
11.0,130,6.058892
5.0,60,6.140014
3.0,38,6.185935
6.0,70,6.270359
4.0,48,6.327488
11.0,126,6.481934
7.0,82,6.585605
4.0,48,6.646207
12.0,138,6.821429
7.0,80,6.922452
6.0,70,7.010817
17.0,188,7.248043
6.0,70,7.336417
9.0,106,7.471049
12.0,140,7.647867
6.0,70,7.736311
3.0,38,7.784348
12.0,140,7.962433
15.0,176,8.184652
6.0,70,8.273093
12.0,140,8.454587
4.0,48,8.516215
17.0,192,11.769609
12.0,142,11.971358
0.0,6,11.979993
3.0,38,12.033984
8.0,90,12.165354
2.0,26,12.204121
1.0,16,12.227923
7.0,80,12.346519
4.0,48,12.417654
5.0,58,12.5036
11.0,130,12.696618
7.0,80,12.815208
1.0,16,12.839025
12.0,140,13.047086
7.0,82,13.168662
1.0,16,13.192425
12.0,136,13.393897
7.0,80,13.512479
5.0,60,13.601419
12.0,140,13.808776
6.0,70,13.914425
14.0,164,14.157328
12.0,138,14.361503
9.0,102,14.512448
