#{"t_start": 1773092858.9948523, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.952374
19.0,154,3.083894
5.0,60,3.135162
9.0,106,3.225661
7.0,80,3.293859
9.0,102,3.380611
6.0,74,3.443548
5.0,60,3.49459
11.0,130,3.605508
2.0,26,3.62769
8.0,92,3.705858
9.0,102,3.792611
19.0,154,3.923274
6.0,70,3.982748
11.0,126,4.089782
10.0,116,4.188356
6.0,72,4.249595
19.0,154,4.380485
11.0,126,4.487477
11.0,130,6.372887
9.0,104,6.465454
10.0,118,6.56598
9.0,102,6.652583
11.0,130,6.762974
19.0,154,6.894224
8.0,92,6.974559
6.0,70,7.035582
6.0,72,7.098455
20.0,164,7.23968
3.0,38,7.271948
11.0,130,7.382487
11.0,130,7.492904
8.0,96,7.574498
15.0,118,7.674759
11.0,126,7.781824
12.0,140,7.900759
11.0,130,8.012476
10.0,116,8.11112
20.0,164,10.31509
11.0,130,10.425569
9.0,102,10.512292
11.0,130,10.622799
12.0,140,10.741916
9.0,106,10.831962
0.0,6,10.837122
11.0,130,10.947394
20.0,164,11.086494
9.0,104,11.174893
3.0,38,11.207213
7.0,82,11.276884
20.0,164,11.41614
6.0,70,11.475616
1.0,16,11.489271
20.0,164,11.628582
5.0,62,11.681591
3.0,38,11.714026
8.0,90,11.790795
10.0,116,11.889598
