#{"t_start": 1772785995.6842442, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,3.433001
19.0,154,3.473749
5.0,60,3.489755
9.0,106,3.517897
7.0,80,3.539282
9.0,102,3.566366
6.0,74,3.586049
5.0,60,3.602075
11.0,130,3.637829
2.0,26,3.645168
8.0,92,3.670793
9.0,102,3.698649
19.0,154,3.740176
6.0,70,3.759007
11.0,126,3.792818
10.0,116,3.824009
6.0,72,3.843535
19.0,154,3.884964
11.0,126,3.918815
11.0,130,5.009254
9.0,104,5.036832
10.0,118,5.067662
9.0,102,5.094327
11.0,130,5.128239
19.0,154,5.168626
8.0,92,5.192827
6.0,70,5.211362
6.0,72,5.230449
20.0,164,5.273414
3.0,38,5.283508
11.0,130,5.317529
11.0,130,5.351589
8.0,96,5.376913
15.0,118,5.407902
11.0,126,5.44119
12.0,140,5.478313
11.0,130,5.512947
10.0,116,5.543818
20.0,164,6.644414
11.0,130,6.678908
9.0,102,6.705974
11.0,130,6.740502
12.0,140,6.777626
9.0,106,6.805705
0.0,6,6.807418
11.0,130,6.841867
20.0,164,6.885225
9.0,104,6.91273
3.0,38,6.923023
7.0,82,6.944748
20.0,164,6.988286
6.0,70,7.007133
1.0,16,7.011636
20.0,164,7.055973
5.0,62,7.072946
3.0,38,7.08344
8.0,90,7.107879
10.0,116,7.139211
