#{"t_start": 1772461115.550391, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,4.425008
19.0,154,4.606928
5.0,60,4.677825
9.0,106,4.803002
7.0,80,4.897493
9.0,102,5.017901
6.0,74,5.105392
5.0,60,5.178772
11.0,130,5.332275
2.0,26,5.363017
8.0,92,5.47148
9.0,102,5.591754
19.0,154,5.773368
6.0,70,5.856048
11.0,126,6.004599
10.0,116,6.141481
6.0,72,6.226583
19.0,154,6.408288
11.0,126,6.556962
11.0,130,9.324778
9.0,104,9.45482
10.0,118,9.594358
9.0,102,9.714954
11.0,130,9.868571
19.0,154,10.050431
8.0,92,10.159427
6.0,70,10.242218
6.0,72,10.327436
20.0,164,10.521168
3.0,38,10.566158
11.0,130,10.719813
11.0,130,10.873466
8.0,96,10.986978
15.0,118,11.126701
11.0,126,11.275695
12.0,140,11.441489
11.0,130,11.595452
10.0,116,11.73287
20.0,164,14.655375
11.0,130,14.809354
9.0,102,14.930041
11.0,130,15.083943
12.0,140,15.249628
9.0,106,15.374974
0.0,6,15.38214
11.0,130,15.535841
20.0,164,15.729622
9.0,104,15.852482
3.0,38,15.897463
7.0,82,15.994957
20.0,164,16.189894
6.0,70,16.272779
1.0,16,16.291815
20.0,164,16.486279
5.0,62,16.559736
3.0,38,16.604878
8.0,90,16.711663
10.0,116,16.849135
