r,l
140.0,6213
156.0,6489
47.0,4250
44.0,3774
317.0,6291
87.0,4357
54.0,5243
49.0,4239
255.0,5274
240.0,5994
59.0,3365
34.0,3281
323.0,7125
100.0,5478
108.0,6150
