#{"t_start": 1772031492.7597225, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,1.76821
-500.0,500,2.249446
-500.0,500,2.726585
-500.0,500,3.207491
-500.0,500,5.024957
-500.0,500,5.513037
-500.0,500,5.997663
-500.0,500,6.482964
-500.0,500,8.111142
-500.0,500,8.593442
-500.0,500,9.077573
-500.0,500,9.56183
-500.0,500,11.18825
-500.0,500,11.66799
-500.0,500,12.152148
-500.0,500,12.63555
-500.0,500,14.264226
-500.0,500,14.747967
-466.0,467,15.200718
-500.0,500,15.685778
-500.0,500,17.32009
-485.0,486,17.786956
-298.0,299,18.075064
-343.0,344,18.406376
-461.0,462,18.852162
-340.0,341,20.327331
-410.0,411,20.722657
-500.0,500,21.202975
-212.0,213,21.409064
-313.0,314,21.712928
-417.0,418,22.117857
-373.0,374,23.575841
-246.0,247,23.808741
-192.0,193,23.989904
-293.0,294,24.264749
-212.0,213,24.463778
-352.0,353,24.79341
-258.0,259,25.035529
-338.0,339,26.427371
-185.0,186,26.601815
-255.0,256,26.841027
-146.0,147,26.978319
-270.0,271,27.232624
-243.0,244,27.461413
-225.0,226,27.672923
-207.0,208,27.868321
-193.0,194,28.050022
-227.0,228,29.335513
-206.0,207,29.529342
-222.0,223,29.737765
-225.0,226,29.94869
-138.0,139,30.078552
-245.0,246,30.308296
-216.0,217,30.510931
-177.0,178,30.67826
-167.0,168,30.835206
-206.0,207,31.028293
-159.0,160,31.177658
-165.0,166,32.406803
-172.0,173,32.568956
-141.0,142,32.701645
-135.0,136,32.828658
-140.0,141,32.960601
-202.0,203,33.150004
-186.0,187,33.324553
-152.0,153,33.467403
-129.0,130,33.588761
-150.0,151,33.729772
-142.0,143,33.863142
-181.0,182,34.032696
-172.0,173,35.315241
-255.0,256,35.554956
-141.0,142,35.687704
-132.0,133,35.812049
-107.0,108,35.913071
-128.0,129,36.033815
-127.0,128,36.15343
-150.0,151,36.296197
-139.0,140,36.427896
-184.0,185,36.601452
-152.0,153,36.745105
-121.0,122,36.859722
-120.0,121,36.973417
-126.0,127,37.092827
-112.0,113,37.199077
-105.0,106,38.420588
-168.0,169,38.580749
-111.0,112,38.68651
-208.0,209,38.883564
-150.0,151,39.025475
-136.0,137,39.154656
-182.0,183,39.326846
-118.0,119,39.439012
-155.0,156,39.58587
-130.0,131,39.70934
-121.0,122,39.824281
-132.0,133,39.949421
-153.0,154,40.094496
-131.0,132,40.21881
-152.0,153,41.444077
-131.0,132,41.567805
-120.0,121,41.681057
-147.0,148,41.819492
-133.0,134,41.944587
-146.0,147,42.082172
-94.0,95,42.171008
-114.0,115,42.278966
-172.0,173,42.440869
-116.0,117,42.551157
-96.0,97,42.642612
-138.0,139,42.773158
-115.0,116,42.883472
-126.0,127,43.003498
-111.0,112,43.109271
-127.0,128,43.229945
-125.0,126,44.429044
-122.0,123,44.544358
-98.0,99,44.637144
-89.0,90,44.721464
-95.0,96,44.811677
-105.0,106,44.911457
-93.0,94,45.000021
-95.0,96,45.090955
-111.0,112,45.196041
-94.0,95,45.28529
-111.0,112,45.390367
-106.0,107,45.490728
-90.0,91,45.576471
-112.0,113,45.682428
-85.0,86,45.763002
-110.0,111,45.867126
-94.0,95,45.956297
-100.0,101,46.050985
-100.0,101,46.145586
-97.0,98,46.237516
-128.0,129,47.48115
-125.0,126,47.599368
-150.0,151,47.740393
-111.0,112,47.845935
-103.0,104,47.943064
-83.0,84,48.021612
-80.0,81,48.097437
-101.0,102,48.192853
-75.0,76,48.264228
-117.0,118,48.374376
-129.0,130,48.495816
-74.0,75,48.56637
-99.0,100,48.660592
-104.0,105,48.759151
-101.0,102,48.855195
-105.0,106,48.954619
-110.0,111,49.05899
-106.0,107,49.159493
-112.0,113,49.265863
-101.0,102,50.472462
-94.0,95,50.561675
-120.0,121,50.675921
-88.0,89,50.759356
-93.0,94,50.847365
-70.0,71,50.913805
-70.0,71,50.980357
-81.0,82,51.057014
-88.0,89,51.140649
-88.0,89,51.223908
-86.0,87,51.305423
-99.0,100,51.398888
-122.0,123,51.514406
-89.0,90,51.598724
-138.0,139,51.728972
-190.0,191,51.908282
-152.0,153,52.05277
-84.0,85,52.132905
-135.0,136,52.261367
-119.0,120,53.496341
-100.0,101,53.591113
-110.0,111,53.695392
-90.0,91,53.780569
