#{"t_start": 1772785948.1247637, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.079886
7.0,80,0.152788
12.0,140,0.280296
6.0,70,0.344794
7.0,84,0.422167
1.0,16,0.436932
2.0,26,0.460928
1.0,16,0.476381
4.0,48,0.523174
7.0,80,0.59862
17.0,188,0.773907
5.0,58,0.827183
6.0,72,0.893395
10.0,116,1.000087
1.0,16,1.014861
1.0,16,1.029634
10.0,116,1.136151
9.0,104,1.231658
7.0,84,1.308842
5.0,60,1.364006
2.0,26,1.387949
12.0,140,1.516509
12.0,142,1.646837
5.0,58,1.700325
9.0,102,1.793951
2.0,26,1.817917
3.0,38,1.852816
11.0,130,4.091665
5.0,60,4.147137
3.0,38,4.182287
6.0,70,4.246957
4.0,48,4.291595
11.0,126,4.408271
7.0,82,4.484091
4.0,48,4.528382
12.0,138,4.656747
7.0,80,4.730591
6.0,70,4.795147
17.0,188,4.96858
6.0,70,5.033264
9.0,106,5.131257
12.0,140,5.260454
6.0,70,5.325124
3.0,38,5.360268
12.0,140,5.489525
15.0,176,5.65211
6.0,70,5.716733
12.0,140,5.845991
4.0,48,5.890347
18.0,202,8.147043
1.0,16,8.161949
9.0,104,8.258361
16.0,178,8.423373
9.0,104,8.519764
17.0,192,8.697411
6.0,70,8.762205
2.0,26,8.786318
8.0,90,8.869684
1.0,16,8.884588
13.0,150,9.023544
5.0,60,9.079206
7.0,82,9.15513
6.0,70,9.220027
11.0,128,9.338666
7.0,82,9.41455
6.0,70,9.47934
7.0,80,9.553442
1.0,16,9.568329
5.0,58,9.622084
11.0,130,9.742507
2.0,28,9.768468
9.0,102,9.862809
