#{"t_start": 1772785986.5968547, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.901819
19.0,154,2.005143
5.0,60,2.045577
9.0,106,2.116945
7.0,80,2.170887
9.0,102,2.239317
6.0,74,2.289111
5.0,60,2.329465
11.0,130,2.416705
2.0,26,2.434191
8.0,92,2.498288
9.0,102,2.567255
19.0,154,2.670764
6.0,70,2.717819
11.0,126,2.802646
10.0,116,2.881025
6.0,72,2.929497
19.0,154,3.033187
11.0,126,3.118304
11.0,130,5.026217
9.0,104,5.101304
10.0,118,5.182826
9.0,102,5.250788
11.0,130,5.337384
19.0,154,5.439897
8.0,92,5.50104
6.0,70,5.547767
6.0,72,5.595807
20.0,164,5.704753
3.0,38,5.730045
11.0,130,5.81689
11.0,130,5.903308
8.0,96,5.967999
15.0,118,6.046436
11.0,126,6.130559
12.0,140,6.223739
11.0,130,6.310277
10.0,116,6.387768
20.0,164,8.321862
11.0,130,8.408859
9.0,102,8.476541
11.0,130,8.562966
12.0,140,8.656153
9.0,106,8.726649
0.0,6,8.730703
11.0,130,8.81809
20.0,164,8.92696
9.0,104,8.995895
3.0,38,9.021267
7.0,82,9.075673
20.0,164,9.184559
6.0,70,9.231346
1.0,16,9.242017
20.0,164,9.351142
5.0,62,9.392424
3.0,38,9.417728
8.0,90,9.477805
10.0,116,9.55621
