r,l
140.0,6213
156.0,6489
47.0,4250
222.0,5914
254.0,6480
136.0,6018
184.0,6842
254.0,4968
55.0,3742
64.0,3927
90.0,4598
240.0,4788
73.0,5461
82.0,6585
71.0,4689
