#{"t_start": 1773119040.4768457, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.304669
-500.0,500,3.180885
-500.0,500,4.045413
-500.0,500,4.907196
-500.0,500,7.785541
-500.0,500,8.681408
-500.0,500,9.54988
-500.0,500,10.418841
-500.0,500,13.104793
-500.0,500,13.977968
-500.0,500,14.844379
-500.0,500,15.716547
-500.0,500,18.42704
-500.0,500,19.292679
-500.0,500,20.162536
-500.0,500,21.028625
-500.0,500,23.769405
-500.0,500,24.665119
-466.0,467,25.504523
-500.0,500,26.38918
-500.0,500,29.087811
-485.0,486,29.944656
-298.0,299,30.465999
-343.0,344,31.073156
-461.0,462,31.88951
-340.0,341,34.314396
-410.0,411,35.024712
-500.0,500,35.89278
-212.0,213,36.26069
-313.0,314,36.807116
-417.0,418,37.543911
-373.0,374,40.057069
-246.0,247,40.495708
-192.0,193,40.835479
-293.0,294,41.345775
-212.0,213,41.71961
-352.0,353,42.334822
-258.0,259,42.783046
-338.0,339,45.14675
-185.0,186,45.468567
-255.0,256,45.910943
-146.0,147,46.166647
-194.0,195,46.502883
-208.0,209,46.86374
-237.0,238,47.281593
-201.0,202,47.622513
-248.0,249,48.07384
-202.0,203,48.429121
-216.0,217,50.625551
-195.0,196,50.966454
-190.0,191,51.296442
-229.0,230,51.694647
-210.0,211,52.066951
-223.0,224,52.472063
-215.0,216,52.855615
-162.0,163,53.142027
-158.0,159,53.419945
-141.0,142,53.671734
-185.0,186,55.850157
-255.0,256,56.295357
-196.0,197,56.640617
-165.0,166,56.927965
-233.0,234,57.333461
-164.0,165,57.619177
-190.0,191,57.949456
-127.0,128,58.174948
-159.0,160,58.454873
-155.0,156,58.723972
-150.0,151,58.985287
-293.0,294,61.312707
-150.0,151,61.575471
-117.0,118,61.792207
-128.0,129,62.021372
-199.0,200,62.362996
-148.0,149,62.618529
-93.0,94,62.789977
-157.0,158,63.073976
-144.0,145,63.326979
-128.0,129,63.549591
-113.0,114,63.746512
-139.0,140,63.991273
-130.0,131,64.219615
-153.0,154,64.489748
-151.0,152,66.57125
-128.0,129,66.794518
-112.0,113,66.993668
-120.0,121,67.214507
-143.0,144,67.468195
-149.0,150,67.729354
-148.0,149,67.986657
-166.0,167,68.276824
-154.0,155,68.548077
-154.0,155,68.818143
-234.0,235,69.22378
-162.0,163,69.519278
-206.0,207,69.884519
-137.0,138,71.929662
-125.0,126,72.146762
-138.0,139,72.386613
-122.0,123,72.598583
-109.0,110,72.789034
-124.0,125,73.007726
-141.0,142,73.257365
-113.0,114,73.456288
-121.0,122,73.66786
-192.0,193,74.002885
-104.0,105,74.182781
-140.0,141,74.42673
-128.0,129,74.648937
-113.0,114,74.845787
-125.0,126,75.063493
-89.0,90,75.220841
-138.0,139,77.360299
-103.0,104,77.542638
-131.0,132,77.771156
-140.0,141,78.013492
-93.0,94,78.175361
-113.0,114,78.37181
-113.0,114,78.570765
-120.0,121,78.78453
-129.0,130,79.008816
-100.0,101,79.18297
-125.0,126,79.399611
-161.0,162,79.678924
-102.0,103,79.855942
-133.0,134,80.086282
-82.0,83,80.229524
-105.0,106,80.411447
-142.0,143,80.657588
-105.0,106,80.840289
-88.0,89,82.816352
-88.0,89,82.974044
-97.0,98,83.149676
-96.0,97,83.321233
-103.0,104,83.502506
-105.0,106,83.689633
-94.0,95,83.855567
-102.0,103,84.034355
-99.0,100,84.208685
-87.0,88,84.362404
-86.0,87,84.513955
-114.0,115,84.714803
-122.0,123,84.929702
-111.0,112,85.125101
-98.0,99,85.298736
-103.0,104,85.47953
-115.0,116,85.682529
-141.0,142,85.929813
-88.0,89,86.084785
-121.0,122,86.297632
-95.0,96,88.295024
-103.0,104,88.476417
-113.0,114,88.675967
-103.0,104,88.858385
-95.0,96,89.021296
-74.0,75,89.148631
-136.0,137,89.389145
-94.0,95,89.565349
-104.0,105,89.755812
-120.0,121,89.973108
-157.0,158,90.252584
-100.0,101,90.429835
