#{"t_start": 1773096057.7717967, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.204934
7.0,80,0.351745
12.0,140,0.61201
6.0,70,0.742255
7.0,84,0.897475
1.0,16,0.927224
2.0,26,0.975445
1.0,16,1.00522
4.0,48,1.093966
7.0,80,1.241945
17.0,188,1.589468
5.0,58,1.696786
6.0,72,1.82995
10.0,116,2.04446
1.0,16,2.074233
1.0,16,2.104031
10.0,116,2.319141
9.0,104,2.511516
7.0,84,2.668004
5.0,60,2.779335
2.0,26,2.827681
12.0,140,3.086825
12.0,142,3.350059
5.0,58,3.457672
9.0,102,3.647622
2.0,26,3.696063
3.0,38,3.766629
11.0,130,52.272673
5.0,60,52.417508
3.0,38,52.509201
6.0,70,52.678007
4.0,48,52.793743
11.0,126,53.099518
7.0,82,53.289528
4.0,48,53.380032
12.0,138,53.639837
7.0,80,53.790547
6.0,70,53.922542
17.0,188,54.276395
6.0,70,54.408293
9.0,106,54.608071
12.0,140,54.871799
6.0,70,55.004342
3.0,38,55.076333
12.0,140,55.378397
15.0,176,55.732565
6.0,70,55.884387
12.0,140,56.151699
4.0,48,56.242785
17.0,192,105.036303
12.0,142,105.303715
0.0,6,105.315257
3.0,38,105.386903
8.0,90,105.556246
2.0,26,105.605378
1.0,16,105.635708
7.0,80,105.786336
6.0,70,105.918098
4.0,48,106.008516
7.0,80,106.15915
4.0,48,106.249614
1.0,16,106.279907
2.0,26,106.328959
14.0,164,106.637256
17.0,188,106.990642
9.0,102,107.182573
9.0,104,107.378254
11.0,128,107.618858
1.0,16,107.649106
12.0,138,107.908528
8.0,92,108.081471
12.0,138,108.341094
10.0,116,108.559057
