r,l
140.0,6213
156.0,6489
273.0,6313
254.0,5909
300.0,6071
284.0,6234
49.0,3886
87.0,5221
272.0,6017
18.0,1967
54.0,4904
49.0,3638
351.0,7799
304.0,7686
