#{"t_start": 1772786138.459528, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.117267
7.0,80,0.217701
12.0,140,0.38486
6.0,70,0.462066
7.0,84,0.554725
1.0,16,0.572469
2.0,26,0.601229
1.0,16,0.619214
4.0,48,0.672109
7.0,80,0.760291
17.0,188,0.967178
5.0,58,1.031123
6.0,72,1.110427
10.0,116,1.238102
1.0,16,1.255796
1.0,16,1.273471
10.0,116,1.401186
9.0,104,1.51556
7.0,84,1.608137
5.0,60,1.674204
2.0,26,1.702903
12.0,140,1.856934
12.0,142,2.013124
5.0,58,2.077059
9.0,102,2.189673
2.0,26,2.218432
3.0,38,2.260395
11.0,130,5.30386
5.0,60,5.380221
3.0,38,5.428592
6.0,70,5.515301
4.0,48,5.56897
11.0,126,5.709454
7.0,82,5.800863
4.0,48,5.854548
12.0,138,6.008812
7.0,80,6.098235
6.0,70,6.176472
17.0,188,6.386517
6.0,70,6.464772
9.0,106,6.583308
12.0,140,6.739766
6.0,70,6.818014
3.0,38,6.860549
12.0,140,7.016996
15.0,176,7.217337
6.0,70,7.295395
12.0,140,7.451354
4.0,48,7.504965
17.0,192,10.148819
12.0,142,10.307018
0.0,6,10.313781
3.0,38,10.356223
7.0,82,10.447691
2.0,26,10.476759
3.0,38,10.519279
4.0,48,10.572916
11.0,128,10.715854
1.0,16,10.733777
4.0,48,10.787288
7.0,80,10.876539
15.0,178,11.07517
11.0,130,11.220224
5.0,58,11.284841
12.0,142,11.443111
6.0,70,11.521265
12.0,140,11.677562
9.0,106,11.795813
1.0,16,11.813704
5.0,58,11.878513
5.0,60,11.945551
1.0,16,11.963496
2.0,28,11.994815
9.0,106,12.113228
9.0,104,12.229357
1.0,16,12.247305
