#{"t_start": 1772969825.268118, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.861492
-500.0,500,3.563586
-500.0,500,4.206207
-500.0,500,4.85227
-500.0,500,7.733364
-500.0,500,8.48591
-500.0,500,9.132075
-500.0,500,9.779896
-500.0,500,12.268959
-500.0,500,13.044324
-500.0,500,13.683158
-500.0,500,14.319881
-500.0,500,16.784842
-500.0,500,17.587394
-500.0,500,18.238422
-500.0,500,18.886219
-500.0,500,21.292191
-500.0,500,22.235266
-466.0,467,22.990131
-500.0,500,23.630588
-500.0,500,26.014927
-485.0,486,26.873213
-298.0,299,27.264149
-343.0,344,27.705826
-461.0,462,28.299054
-340.0,341,30.380502
-410.0,411,31.153005
-500.0,500,31.85233
-212.0,213,32.122041
-313.0,314,32.518709
-417.0,418,33.05345
-373.0,374,35.288559
-246.0,247,35.750489
-192.0,193,36.047294
-293.0,294,36.429195
-212.0,213,36.703222
-352.0,353,37.157533
-258.0,259,37.490955
-338.0,339,39.591226
-185.0,186,39.942049
-255.0,256,40.409121
-146.0,147,40.629208
-194.0,195,40.883824
-208.0,209,41.153758
-237.0,238,41.459606
-201.0,202,41.719027
-248.0,249,42.039148
-202.0,203,42.300282
-216.0,217,44.270645
-195.0,196,44.639937
-190.0,191,44.984706
-229.0,230,45.315529
-210.0,211,45.586204
-223.0,224,45.873686
-215.0,216,46.150793
-162.0,163,46.360125
-158.0,159,46.565052
-141.0,142,46.747472
-213.0,214,48.654432
-145.0,146,48.929456
-199.0,200,49.30632
-167.0,168,49.601014
-212.0,213,49.902603
-154.0,155,50.102223
-186.0,187,50.343555
-163.0,164,50.554105
-119.0,120,50.708297
-184.0,185,50.946082
-167.0,168,51.161888
-126.0,127,51.325084
-156.0,157,53.122415
-139.0,140,53.386878
-114.0,115,53.603693
-117.0,118,53.825977
-144.0,145,54.091223
-120.0,121,54.281898
-121.0,122,54.450608
-120.0,121,54.60612
-129.0,130,54.772891
-129.0,130,54.939733
-243.0,244,55.252707
-149.0,150,55.445077
-196.0,197,55.69801
-138.0,139,55.876325
-105.0,106,56.012226
-126.0,127,57.793484
-133.0,134,58.045765
-180.0,181,58.38623
-119.0,120,58.608221
-114.0,115,58.795356
-125.0,126,58.974787
-200.0,201,59.233633
-156.0,157,59.434871
-153.0,154,59.632285
-130.0,131,59.801075
-116.0,117,59.950968
