#{"t_start": 1772182130.0474663, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.205444
7.0,80,0.315579
12.0,140,0.508142
6.0,70,0.604096
7.0,84,0.720495
1.0,16,0.744642
2.0,26,0.783956
1.0,16,0.806217
4.0,48,0.872548
7.0,80,0.982374
17.0,188,1.240178
5.0,58,1.319858
6.0,72,1.418792
10.0,116,1.577867
1.0,16,1.599934
1.0,16,1.621951
10.0,116,1.781122
9.0,104,1.923843
7.0,84,2.039051
5.0,60,2.12148
2.0,26,2.157238
12.0,140,2.349725
12.0,142,2.545123
5.0,58,2.624951
9.0,102,2.765224
2.0,26,2.801025
3.0,38,2.853268
11.0,130,8.416769
5.0,60,8.498891
3.0,38,8.547152
6.0,70,8.637925
4.0,48,8.699643
11.0,126,8.869591
5.0,60,8.947266
1.0,16,8.972193
12.0,142,9.170214
12.0,138,9.377485
10.0,116,9.538
4.0,48,9.604431
15.0,174,9.860103
9.0,104,10.005866
5.0,60,10.089009
15.0,166,10.318727
2.0,26,10.354893
12.0,140,10.548713
9.0,102,10.690062
7.0,82,10.805358
6.0,74,10.908059
8.0,92,11.035583
1.0,16,11.057855
9.0,102,14.722278
3.0,38,14.787926
11.0,126,14.974547
3.0,38,15.02474
6.0,70,15.118225
11.0,130,15.293394
9.0,106,15.439113
12.0,140,15.633635
15.0,166,15.867631
3.0,38,15.920085
9.0,106,16.066173
0.0,6,16.07454
12.0,140,16.267378
5.0,58,16.347292
6.0,70,16.443784
5.0,58,16.523676
6.0,70,16.62013
9.0,102,16.761371
12.0,140,16.956126
4.0,48,17.022493
0.0,6,17.030869
6.0,70,17.127415
7.0,80,17.237777
3.0,38,17.290246
6.0,74,17.392357
