#{"t_start": 1773095844.515422, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.141989
7.0,80,0.261835
12.0,140,0.462555
6.0,70,0.562393
7.0,84,0.682096
1.0,16,0.704996
2.0,26,0.742145
1.0,16,0.765064
4.0,48,0.833604
7.0,80,0.947713
17.0,188,1.215569
5.0,58,1.298291
6.0,72,1.400951
10.0,116,1.566323
1.0,16,1.589252
1.0,16,1.612155
10.0,116,1.777505
9.0,104,1.92572
7.0,84,2.04554
5.0,60,2.131102
2.0,26,2.168236
12.0,140,2.367847
12.0,142,2.570668
5.0,58,2.653545
9.0,102,2.79929
2.0,26,2.836537
3.0,38,2.890897
11.0,130,6.935058
5.0,60,7.025772
3.0,38,7.080332
6.0,70,7.180749
4.0,48,7.249502
11.0,126,7.432061
5.0,60,7.518017
1.0,16,7.54098
12.0,142,7.743961
12.0,138,7.941409
10.0,116,8.107313
4.0,48,8.177497
15.0,174,8.426494
9.0,104,8.575769
5.0,60,8.677898
15.0,166,8.913693
2.0,26,8.950438
12.0,140,9.147677
9.0,102,9.293164
7.0,82,9.408926
6.0,74,9.512649
8.0,92,9.641361
1.0,16,9.663843
9.0,102,13.80768
3.0,38,13.901649
11.0,128,14.086071
5.0,58,14.167655
3.0,38,14.221103
3.0,38,14.275122
7.0,82,14.390479
15.0,166,14.623632
12.0,136,14.817011
5.0,58,14.898509
3.0,38,14.951965
15.0,166,15.18586
9.0,104,15.332956
6.0,70,15.432083
2.0,26,15.468882
7.0,82,15.584655
6.0,72,15.686004
12.0,140,15.882654
8.0,90,16.009075
7.0,80,16.122023
1.0,16,16.144639
7.0,80,16.257108
9.0,104,16.403166
4.0,48,16.470535
7.0,80,16.582815
5.0,58,16.664284
