r,l
140.0,6213
156.0,6489
89.0,4901
281.0,7032
248.0,7101
32.0,3564
59.0,4122
264.0,6549
71.0,4720
75.0,4892
35.0,2739
33.0,2408
37.0,4793
163.0,3429
97.0,4409
20.0,3255
27.0,3957
