#{"t_start": 1772527557.019944, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.430915
19.0,154,2.553615
5.0,60,2.599191
9.0,106,2.681062
7.0,80,2.745579
9.0,102,2.824717
6.0,74,2.879362
5.0,60,2.9244
11.0,130,3.02651
2.0,26,3.046239
8.0,92,3.113121
9.0,102,3.187252
19.0,154,3.304374
6.0,70,3.356685
11.0,126,3.449392
10.0,116,3.534019
6.0,72,3.586492
19.0,154,3.69881
11.0,126,3.790706
11.0,130,5.758797
9.0,104,5.845562
10.0,118,5.934147
9.0,102,6.008633
11.0,130,6.10392
19.0,154,6.216483
8.0,92,6.283837
6.0,70,6.335228
6.0,72,6.388031
20.0,164,6.507958
3.0,38,6.53584
11.0,130,6.630996
11.0,130,6.726203
8.0,96,6.796412
15.0,118,6.882809
11.0,126,6.975057
12.0,140,7.077506
11.0,130,7.172794
10.0,116,7.257899
20.0,164,9.121586
11.0,130,9.216724
9.0,102,9.291304
11.0,130,9.386606
12.0,140,9.489357
9.0,106,9.566898
0.0,6,9.571375
11.0,130,9.666388
20.0,164,9.787183
9.0,104,9.863261
3.0,38,9.891097
7.0,82,9.951116
20.0,164,10.070869
6.0,70,10.122172
1.0,16,10.133923
20.0,164,10.254342
5.0,62,10.299856
3.0,38,10.327883
8.0,90,10.39402
10.0,116,10.479137
