#{"t_start": 1773223162.938943, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.743696
-500.0,500,3.634446
-500.0,500,4.529171
-500.0,500,5.425634
-500.0,500,8.410544
-500.0,500,9.299241
-500.0,500,10.181246
-500.0,500,11.067559
-500.0,500,13.771244
-500.0,500,14.658703
-500.0,500,15.545857
-500.0,500,16.432046
-500.0,500,19.144276
-500.0,500,20.043317
-500.0,500,20.930292
-500.0,500,21.818074
-500.0,500,24.528179
-500.0,500,25.414432
-466.0,467,26.241581
-500.0,500,27.127113
-500.0,500,29.835902
-485.0,486,30.723451
-298.0,299,31.25525
-343.0,344,31.866252
-461.0,462,32.688155
-340.0,341,35.122895
-410.0,411,35.852438
-500.0,500,36.739037
-212.0,213,37.116586
-313.0,314,37.675817
-417.0,418,38.417727
-373.0,374,40.901409
-246.0,247,41.338762
-192.0,193,41.680233
-293.0,294,42.200739
-212.0,213,42.582614
-352.0,353,43.206666
-258.0,259,43.668918
-338.0,339,46.092602
-185.0,186,46.424188
-255.0,256,46.878159
-146.0,147,47.139014
-194.0,195,47.485667
-208.0,209,47.855796
-237.0,238,48.276976
-201.0,202,48.636467
-248.0,249,49.077135
-202.0,203,49.436213
-216.0,217,51.813242
-195.0,196,52.163824
-190.0,191,52.507179
-229.0,230,52.917961
-210.0,211,53.294978
-223.0,224,53.695792
-215.0,216,54.085262
-162.0,163,54.384509
-158.0,159,54.681083
-141.0,142,54.942729
-213.0,214,57.165927
-145.0,146,57.426819
-199.0,200,57.784513
-167.0,168,58.08485
-212.0,213,58.466373
-154.0,155,58.743493
-186.0,187,59.077409
-163.0,164,59.370613
-119.0,120,59.585569
-184.0,185,59.91624
-167.0,168,60.216179
-126.0,127,60.442926
-156.0,157,62.559016
-139.0,140,62.809278
-114.0,115,63.014761
-117.0,118,63.225841
-144.0,145,63.484848
-120.0,121,63.70138
-121.0,122,63.920786
-120.0,121,64.137007
-129.0,130,64.369182
-129.0,130,64.623974
-243.0,244,65.064205
-149.0,150,65.332698
-196.0,197,65.684795
-138.0,139,65.93289
-105.0,106,66.122259
-126.0,127,68.186727
-133.0,134,68.427081
-180.0,181,68.750739
-119.0,120,68.971309
-114.0,115,69.1781
-125.0,126,69.403283
-200.0,201,69.76314
-156.0,157,70.04412
-153.0,154,70.319252
-129.0,130,70.551652
-130.0,131,70.785573
-175.0,176,71.100081
-213.0,214,71.482474
-146.0,147,73.575269
-103.0,104,73.761215
-124.0,125,73.984531
-111.0,112,74.18462
-110.0,111,74.382882
-115.0,116,74.590144
-459.0,460,75.411926
-125.0,126,75.638592
-102.0,103,75.822381
-217.0,218,76.212113
-103.0,104,76.397436
-149.0,150,76.665213
-109.0,110,76.861369
-110.0,111,77.059622
-104.0,105,79.120767
-139.0,140,79.37484
-103.0,104,79.578602
-104.0,105,79.777928
-89.0,90,79.943555
-84.0,85,80.096568
-104.0,105,80.285155
-92.0,93,80.451735
-101.0,102,80.634823
-91.0,92,80.800945
-147.0,148,81.066762
-118.0,119,81.279498
-118.0,119,81.492247
-90.0,91,81.655099
-146.0,147,81.917859
-143.0,144,82.175321
-104.0,105,82.363013
-121.0,122,82.581561
-101.0,102,84.599589
-95.0,96,84.771228
-100.0,101,84.951602
-126.0,127,85.178789
-127.0,128,85.40786
-70.0,71,85.534644
-106.0,107,85.725759
-96.0,97,85.899281
-140.0,141,86.151727
-113.0,114,86.356184
-115.0,116,86.56356
-110.0,111,86.761936
-93.0,94,86.929883
-144.0,145,87.18936
-99.0,100,87.36808
-86.0,87,87.523558
-134.0,135,87.765696
-130.0,131,87.999968
-120.0,121,88.216257
-85.0,86,90.195767
-112.0,113,90.397998
-84.0,85,90.550013
-88.0,89,90.709208
-94.0,95,90.879011
-84.0,85,91.032149
-97.0,98,91.208
-109.0,110,91.405063
-118.0,119,91.618017
-101.0,102,91.80047
-92.0,93,91.966702
-122.0,123,92.186795
-88.0,89,92.345942
-97.0,98,92.520926
-123.0,124,92.743234
-102.0,103,92.927213
-107.0,108,93.121645
-100.0,101,93.302146
-93.0,94,93.470445
-106.0,107,93.661804
-105.0,106,95.74385
-84.0,85,95.895977
-101.0,102,96.078782
-101.0,102,96.261137
-79.0,80,96.404338
-102.0,103,96.588368
-100.0,101,96.769189
-122.0,123,96.989319
-99.0,100,97.168074
-105.0,106,97.357471
-80.0,81,97.502198
-106.0,107,97.695152
-120.0,121,97.912416
-99.0,100,98.09109
-106.0,107,98.282288
-106.0,107,98.473665
