#{"t_start": 1773164657.8713615, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.035678
19.0,154,2.122535
5.0,60,2.156641
9.0,106,2.216521
7.0,80,2.26159
9.0,102,2.318994
6.0,74,2.360746
5.0,60,2.39523
11.0,130,2.468093
2.0,26,2.482733
8.0,92,2.534415
9.0,102,2.591683
19.0,154,2.678009
6.0,70,2.719511
11.0,126,2.790324
10.0,116,2.855381
6.0,72,2.8958
19.0,154,2.982154
11.0,126,3.052809
11.0,130,4.488733
9.0,104,4.549912
10.0,118,4.61723
9.0,102,4.674626
11.0,130,4.747788
19.0,154,4.834396
8.0,92,4.886228
6.0,70,4.925646
6.0,72,4.966224
20.0,164,5.058453
3.0,38,5.079896
11.0,130,5.153037
11.0,130,5.22624
8.0,96,5.280352
15.0,118,5.346789
11.0,126,5.417893
12.0,140,5.497205
11.0,130,5.570632
10.0,116,5.63652
20.0,164,7.093346
11.0,130,7.166839
9.0,102,7.224621
11.0,130,7.297983
12.0,140,7.377211
9.0,106,7.436991
0.0,6,7.440434
11.0,130,7.514221
20.0,164,7.606682
9.0,104,7.665689
3.0,38,7.687288
7.0,82,7.733594
20.0,164,7.827334
6.0,70,7.867629
1.0,16,7.876859
20.0,164,7.970026
5.0,62,8.005201
3.0,38,8.026779
8.0,90,8.078603
10.0,116,8.149998
