#{"t_start": 1772824690.3869538, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.202205
7.0,80,0.347887
12.0,140,0.608746
6.0,70,0.739872
7.0,84,0.897166
1.0,16,0.927396
2.0,26,0.976302
1.0,16,1.006509
4.0,48,1.096626
7.0,80,1.246507
17.0,188,1.598385
5.0,58,1.707028
6.0,72,1.841851
10.0,116,2.059139
1.0,16,2.089263
1.0,16,2.119325
10.0,116,2.33637
9.0,104,2.53108
7.0,84,2.688283
5.0,60,2.800806
2.0,26,2.849667
12.0,140,3.112052
12.0,142,3.378253
5.0,58,3.487174
9.0,102,3.678432
2.0,26,3.727317
3.0,38,3.798655
