#{"t_start": 1772411749.351333, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.139882
19.0,154,2.240034
5.0,60,2.279528
9.0,106,2.348376
7.0,80,2.400425
9.0,102,2.466667
6.0,74,2.514747
5.0,60,2.553771
11.0,130,2.638448
2.0,26,2.65539
8.0,92,2.715158
9.0,102,2.781451
19.0,154,2.88141
6.0,70,2.926968
11.0,126,3.009091
10.0,116,3.084865
6.0,72,3.131835
19.0,154,3.232313
11.0,126,3.314514
11.0,130,5.17684
9.0,104,5.250749
10.0,118,5.330244
9.0,102,5.396161
11.0,130,5.480575
19.0,154,5.580037
8.0,92,5.6396
6.0,70,5.684893
6.0,72,5.731438
20.0,164,5.843553
3.0,38,5.873231
11.0,130,5.964203
11.0,130,6.053118
8.0,96,6.117143
15.0,118,6.194624
11.0,126,6.277053
12.0,140,6.369779
11.0,130,6.455085
10.0,116,6.5313
20.0,164,8.397578
11.0,130,8.481848
9.0,102,8.547659
11.0,130,8.631406
12.0,140,8.721663
9.0,106,8.789971
0.0,6,8.793913
11.0,130,8.877809
20.0,164,8.983436
9.0,104,9.050438
3.0,38,9.075032
7.0,82,9.127948
20.0,164,9.233606
6.0,70,9.278749
1.0,16,9.289169
20.0,164,9.395382
5.0,62,9.435539
3.0,38,9.460223
8.0,90,9.519663
10.0,116,9.594768
