#{"t_start": 1772975349.1502585, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.146217
19.0,154,2.249696
5.0,60,2.289795
9.0,106,2.371533
7.0,80,2.430077
9.0,102,2.49919
6.0,74,2.548796
5.0,60,2.589055
11.0,130,2.678323
2.0,26,2.695771
8.0,92,2.759316
9.0,102,2.830937
19.0,154,2.935849
6.0,70,2.983685
11.0,126,3.070022
10.0,116,3.150361
6.0,72,3.199234
19.0,154,3.302868
11.0,126,3.388465
11.0,130,5.094509
9.0,104,5.170547
10.0,118,5.251293
9.0,102,5.319273
11.0,130,5.407347
19.0,154,5.50947
8.0,92,5.571923
6.0,70,5.618099
6.0,72,5.66576
20.0,164,5.775857
3.0,38,5.801104
11.0,130,5.887085
11.0,130,5.974764
8.0,96,6.03864
15.0,118,6.119409
11.0,126,6.202966
12.0,140,6.295626
11.0,130,6.383761
10.0,116,6.460585
20.0,164,8.178086
11.0,130,8.265094
9.0,102,8.332385
11.0,130,8.418011
12.0,140,8.511492
9.0,106,8.58159
0.0,6,8.585681
11.0,130,8.672109
20.0,164,8.781623
9.0,104,8.851473
3.0,38,8.876772
7.0,82,8.931292
20.0,164,9.039858
6.0,70,9.086259
1.0,16,9.096742
20.0,164,9.205997
5.0,62,9.248672
3.0,38,9.274244
8.0,90,9.334553
10.0,116,9.412668
