#{"t_start": 1772182040.9838295, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.144649
7.0,80,0.252574
12.0,140,0.427002
6.0,70,0.512528
7.0,84,0.615004
1.0,16,0.634567
2.0,26,0.666333
1.0,16,0.685926
4.0,48,0.744448
7.0,80,0.84207
17.0,188,1.07158
5.0,58,1.14235
6.0,72,1.230226
10.0,116,1.371708
1.0,16,1.39133
1.0,16,1.410918
10.0,116,1.552358
9.0,104,1.679186
7.0,84,1.781702
5.0,60,1.854862
2.0,26,1.886631
12.0,140,2.057856
12.0,142,2.231249
5.0,58,2.302219
9.0,102,2.426749
2.0,26,2.458594
3.0,38,2.50505
11.0,130,5.993272
5.0,60,6.071173
3.0,38,6.117035
6.0,70,6.20133
4.0,48,6.259208
11.0,126,6.410854
5.0,60,6.483151
1.0,16,6.502519
12.0,142,6.673508
12.0,138,6.839756
10.0,116,6.979521
4.0,48,7.037483
15.0,174,7.247124
9.0,104,7.372487
5.0,60,7.444789
15.0,166,7.644821
2.0,26,7.676264
12.0,140,7.845225
9.0,102,7.968322
7.0,82,8.067476
6.0,74,8.156846
8.0,92,8.267905
1.0,16,8.2873
9.0,102,11.56115
3.0,38,11.619577
11.0,126,11.780349
3.0,38,11.826284
6.0,70,11.910739
11.0,130,12.06743
9.0,106,12.195311
12.0,140,12.382054
15.0,166,12.582347
3.0,38,12.628224
9.0,106,12.756817
0.0,6,12.764172
12.0,140,12.932897
5.0,58,13.002899
6.0,70,13.087321
5.0,58,13.15727
6.0,70,13.245797
9.0,102,13.368779
12.0,140,13.537509
4.0,48,13.598456
0.0,6,13.605879
6.0,70,13.690192
7.0,80,13.786572
3.0,38,13.832379
6.0,74,13.921937
