#{"t_start": 1772785997.9875748, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.1111
7.0,80,0.22428
12.0,140,0.422388
6.0,70,0.516045
7.0,84,0.621082
1.0,16,0.64117
2.0,26,0.673755
1.0,16,0.69387
4.0,48,0.753924
7.0,80,0.853973
17.0,188,1.088912
5.0,58,1.161488
6.0,72,1.251555
10.0,116,1.396621
1.0,16,1.416687
1.0,16,1.436791
10.0,116,1.581913
9.0,104,1.711985
7.0,84,1.817054
5.0,60,1.892168
2.0,26,1.924806
12.0,140,2.099919
12.0,142,2.27773
5.0,58,2.350579
9.0,102,2.478553
2.0,26,2.511269
3.0,38,2.558965
11.0,130,5.99357
5.0,60,6.076989
3.0,38,6.124706
6.0,70,6.212489
4.0,48,6.272711
11.0,126,6.430677
7.0,82,6.533517
4.0,48,6.593732
12.0,138,6.767841
7.0,80,6.868239
6.0,70,6.956013
17.0,188,7.191665
6.0,70,7.279455
9.0,106,7.412394
12.0,140,7.587918
6.0,70,7.675698
3.0,38,7.723422
12.0,140,7.898943
15.0,176,8.119627
6.0,70,8.208756
12.0,140,8.384634
4.0,48,8.444903
17.0,192,11.650672
12.0,142,11.849726
0.0,6,11.857379
3.0,38,11.905156
8.0,90,12.018261
2.0,26,12.051013
1.0,16,12.071204
7.0,80,12.17175
4.0,48,12.232117
5.0,58,12.305
11.0,130,12.468317
7.0,80,12.568933
1.0,16,12.589151
12.0,140,12.765032
7.0,82,12.868124
1.0,16,12.888273
12.0,136,13.059271
7.0,80,13.159857
5.0,60,13.235335
12.0,140,13.411887
6.0,70,13.499942
14.0,164,13.705975
12.0,138,13.879412
9.0,102,14.007627
