#{"t_start": 1771923416.9459116, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.816215
-500.0,500,3.698797
-500.0,500,4.587745
-500.0,500,5.532073
-500.0,500,8.582584
-500.0,500,9.471031
-500.0,500,10.365928
-500.0,500,11.250482
-500.0,500,13.952256
-500.0,500,14.826345
-500.0,500,15.70072
-500.0,500,16.576157
-500.0,500,19.208518
-500.0,500,20.137538
-500.0,500,21.018126
-500.0,500,21.896015
-500.0,500,24.529736
-500.0,500,25.406518
-466.0,467,26.238052
-500.0,500,27.11421
-500.0,500,29.750934
-485.0,486,30.601516
-298.0,299,31.128878
-343.0,344,31.73119
-461.0,462,32.538438
-340.0,341,34.95821
-410.0,411,35.685484
-500.0,500,36.570495
-212.0,213,36.948932
-313.0,314,37.503179
-417.0,418,38.24079
-373.0,374,40.674102
-246.0,247,41.111482
-192.0,193,41.453103
-293.0,294,41.977055
-212.0,213,42.354634
-352.0,353,42.98091
-258.0,259,43.439151
-338.0,339,45.808246
-185.0,186,46.138134
-255.0,256,46.590964
-146.0,147,46.851033
-194.0,195,47.196915
-208.0,209,47.568326
-237.0,238,47.989795
-201.0,202,48.347542
-248.0,249,48.78871
-202.0,203,49.148853
-216.0,217,51.334304
-195.0,196,51.681271
-190.0,191,52.020157
-229.0,230,52.427968
-210.0,211,52.800438
-223.0,224,53.196003
-215.0,216,53.578134
-162.0,163,53.867619
-158.0,159,54.148246
-141.0,142,54.399044
-213.0,214,56.560167
-145.0,146,56.818006
-199.0,200,57.172434
-167.0,168,57.471975
-212.0,213,57.848184
-154.0,155,58.122109
-186.0,187,58.453278
-163.0,164,58.742941
-119.0,120,58.954735
-184.0,185,59.281558
-167.0,168,59.578069
-126.0,127,59.802267
-156.0,157,61.856015
-139.0,140,62.103696
-114.0,115,62.306656
-117.0,118,62.51591
-136.0,137,62.757844
-197.0,198,63.107402
-130.0,131,63.33855
-119.0,120,63.550973
-157.0,158,63.832818
-131.0,132,64.066191
-118.0,119,64.291342
-149.0,150,64.590273
-150.0,151,64.863139
-107.0,108,65.055201
-107.0,108,65.249311
-113.0,114,65.454804
-127.0,128,67.504137
