#{"t_start": 1772690124.2136326, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.091674
19.0,154,2.19897
5.0,60,2.240782
9.0,106,2.315454
7.0,80,2.371382
9.0,102,2.445345
6.0,74,2.496733
5.0,60,2.538056
11.0,130,2.627742
2.0,26,2.645755
8.0,92,2.709105
9.0,102,2.779331
19.0,154,2.887012
6.0,70,2.938987
11.0,126,3.025814
10.0,116,3.105701
6.0,72,3.155319
19.0,154,3.261277
11.0,126,3.348534
11.0,130,5.196529
9.0,104,5.28751
10.0,118,5.372949
9.0,102,5.443647
11.0,130,5.533538
19.0,154,5.641192
8.0,92,5.704888
6.0,70,5.75331
6.0,72,5.803118
20.0,164,5.918382
3.0,38,5.945065
11.0,130,6.035321
11.0,130,6.12547
8.0,96,6.192417
15.0,118,6.274205
11.0,126,6.361859
12.0,140,6.461336
11.0,130,6.551795
10.0,116,6.632999
20.0,164,8.460061
11.0,130,8.550003
9.0,102,8.62059
11.0,130,8.711035
12.0,140,8.807914
9.0,106,8.881235
0.0,6,8.885457
11.0,130,8.975673
20.0,164,9.089541
9.0,104,9.161572
3.0,38,9.187923
7.0,82,9.244722
20.0,164,9.358186
6.0,70,9.406824
1.0,16,9.418061
20.0,164,9.531713
5.0,62,9.574634
3.0,38,9.600937
8.0,90,9.663169
10.0,116,9.743582
