#{"t_start": 1772181014.7354064, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.125825
7.0,80,0.242278
12.0,140,0.419851
6.0,70,0.510524
7.0,84,0.620532
1.0,16,0.641542
2.0,26,0.675637
1.0,16,0.696655
4.0,48,0.759492
7.0,80,0.864647
17.0,188,1.109894
5.0,58,1.186165
6.0,72,1.280206
10.0,116,1.431629
1.0,16,1.452581
1.0,16,1.473534
10.0,116,1.624969
9.0,104,1.760702
7.0,84,1.870443
5.0,60,1.948801
2.0,26,1.98282
12.0,140,2.165496
12.0,142,2.350708
5.0,58,2.426463
9.0,102,2.559752
2.0,26,2.593854
3.0,38,2.643636
11.0,130,6.461725
5.0,60,6.545593
3.0,38,6.593945
6.0,70,6.68335
4.0,48,6.744715
11.0,126,6.905553
5.0,60,6.984562
1.0,16,7.005747
12.0,142,7.192914
12.0,138,7.37511
10.0,116,7.531285
4.0,48,7.594863
15.0,174,7.824735
9.0,104,7.962229
5.0,60,8.041574
15.0,166,8.262795
2.0,26,8.29741
12.0,140,8.482662
9.0,102,8.617691
7.0,82,8.726215
6.0,74,8.824179
8.0,92,8.945928
1.0,16,8.967182
9.0,102,12.676125
3.0,38,12.740062
11.0,126,12.913822
3.0,38,12.9622
6.0,70,13.070626
11.0,130,13.270618
9.0,106,13.432355
12.0,140,13.616998
15.0,166,13.836188
3.0,38,13.886365
9.0,106,14.025918
0.0,6,14.03392
12.0,140,14.218424
5.0,58,14.294981
6.0,70,14.387265
5.0,58,14.463782
6.0,70,14.556078
9.0,102,14.693154
12.0,140,14.878044
4.0,48,14.941461
0.0,6,14.949468
6.0,70,15.041879
7.0,80,15.147491
3.0,38,15.198187
6.0,74,15.296639
