#{"t_start": 1772182039.1984837, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.125378
7.0,80,0.234715
12.0,140,0.411539
6.0,70,0.498967
7.0,84,0.603776
1.0,16,0.623862
2.0,26,0.656969
1.0,16,0.677006
4.0,48,0.736878
7.0,80,0.836701
17.0,188,1.071244
5.0,58,1.143589
6.0,72,1.233328
10.0,116,1.377867
1.0,16,1.397871
1.0,16,1.417916
10.0,116,1.562593
9.0,104,1.692222
7.0,84,1.796882
5.0,60,1.871628
2.0,26,1.904129
12.0,140,2.078779
12.0,142,2.255437
5.0,58,2.327905
9.0,102,2.455252
2.0,26,2.487713
3.0,38,2.535173
11.0,130,6.00339
5.0,60,6.078316
3.0,38,6.12314
6.0,70,6.205688
4.0,48,6.262331
11.0,126,6.410933
7.0,82,6.513662
4.0,48,6.573947
12.0,138,6.748052
7.0,80,6.848595
6.0,70,6.936401
17.0,188,7.172205
6.0,70,7.260077
9.0,106,7.394388
12.0,140,7.570094
6.0,70,7.658014
3.0,38,7.705808
12.0,140,7.881287
15.0,176,8.103117
6.0,70,8.190898
12.0,140,8.366225
4.0,48,8.426632
17.0,192,11.313109
12.0,142,11.480415
0.0,6,11.487582
3.0,38,11.532502
8.0,90,11.638706
2.0,26,11.669466
1.0,16,11.688548
7.0,80,11.783252
4.0,48,11.840008
5.0,58,11.908456
11.0,130,12.064357
7.0,80,12.165063
1.0,16,12.185272
12.0,140,12.360987
7.0,82,12.464174
1.0,16,12.484386
12.0,136,12.655565
7.0,80,12.756151
5.0,60,12.831604
12.0,140,13.007662
6.0,70,13.09567
14.0,164,13.30181
12.0,138,13.475958
9.0,102,13.604122
