#{"t_start": 1772186347.858568, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.166505
19.0,154,2.267893
5.0,60,2.306849
9.0,106,2.377276
7.0,80,2.429089
9.0,102,2.494942
6.0,74,2.54284
5.0,60,2.581602
11.0,130,2.665513
2.0,26,2.682345
8.0,92,2.741862
9.0,102,2.807699
19.0,154,2.907068
6.0,70,2.952293
11.0,126,3.033893
10.0,116,3.109061
6.0,72,3.155736
19.0,154,3.255626
11.0,126,3.337308
11.0,130,5.053381
9.0,104,5.127709
10.0,118,5.206857
9.0,102,5.273322
11.0,130,5.357816
19.0,154,5.458167
8.0,92,5.518363
6.0,70,5.564255
6.0,72,5.611158
20.0,164,5.718063
3.0,38,5.742849
11.0,130,5.827568
11.0,130,5.912086
8.0,96,5.974529
15.0,118,6.051415
11.0,126,6.133359
12.0,140,6.224527
11.0,130,6.310583
10.0,116,6.386517
20.0,164,7.916512
11.0,130,8.001361
9.0,102,8.070136
11.0,130,8.157985
12.0,140,8.252285
9.0,106,8.323661
0.0,6,8.327829
11.0,130,8.414143
20.0,164,8.521967
9.0,104,8.5898
3.0,38,8.614591
7.0,82,8.668041
20.0,164,8.774738
6.0,70,8.820332
1.0,16,8.830806
20.0,164,8.937653
5.0,62,8.978145
3.0,38,9.003026
8.0,90,9.061808
10.0,116,9.137538
