r,l
140.0,6213
156.0,6489
45.0,3882
47.0,3799
45.0,4300
168.0,6597
289.0,7356
276.0,6699
59.0,4365
268.0,6078
266.0,4727
43.0,5033
164.0,7142
252.0,6588
