#{"t_start": 1772182029.1223025, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.513314
19.0,154,2.6138
5.0,60,2.65296
9.0,106,2.721987
7.0,80,2.774177
9.0,102,2.840547
6.0,74,2.888752
5.0,60,2.92829
11.0,130,3.012456
2.0,26,3.02941
8.0,92,3.089153
9.0,102,3.15537
19.0,154,3.255294
6.0,70,3.300756
11.0,126,3.382576
10.0,116,3.45783
6.0,72,3.504634
19.0,154,3.604595
11.0,126,3.686357
11.0,130,5.580616
9.0,104,5.655304
10.0,118,5.735349
9.0,102,5.804418
11.0,130,5.890835
19.0,154,5.993438
8.0,92,6.054689
6.0,70,6.101295
6.0,72,6.149215
20.0,164,6.258165
3.0,38,6.283477
11.0,130,6.369852
11.0,130,6.456176
8.0,96,6.52004
15.0,118,6.598469
11.0,126,6.682168
12.0,140,6.775296
11.0,130,6.86212
10.0,116,6.939644
20.0,164,8.823589
11.0,130,8.910026
9.0,102,8.977764
11.0,130,9.064092
12.0,140,9.181011
9.0,106,9.252292
0.0,6,9.256351
11.0,130,9.342852
20.0,164,9.451807
9.0,104,9.520928
3.0,38,9.546236
7.0,82,9.60078
20.0,164,9.709747
6.0,70,9.756315
1.0,16,9.767025
20.0,164,9.876293
5.0,62,9.917719
3.0,38,9.943124
8.0,90,10.003557
10.0,116,10.081033
