r,l
140.0,6213
156.0,6489
47.0,4250
87.0,5517
85.0,6360
42.0,3666
36.0,3694
91.0,5102
13.0,2163
95.0,5461
39.0,3599
299.0,6466
131.0,5883
79.0,2799
326.0,5875
26.0,3522
