r,l
140.0,6213
156.0,6489
273.0,6313
118.0,5251
28.0,3638
47.0,3446
55.0,5696
56.0,4498
159.0,6267
32.0,3172
21.0,2645
38.0,3658
258.0,5039
333.0,6327
73.0,5543
96.0,5053
