#{"t_start": 1773095831.1649475, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.136182
19.0,154,2.274315
5.0,60,2.327609
9.0,106,2.42078
7.0,80,2.491131
9.0,102,2.580701
6.0,74,2.645719
5.0,60,2.69905
11.0,130,2.812742
2.0,26,2.835611
8.0,92,2.916201
9.0,102,3.009523
19.0,154,3.144406
6.0,70,3.205456
11.0,126,3.315264
10.0,116,3.416374
6.0,72,3.479175
19.0,154,3.61703
11.0,126,3.726875
11.0,130,5.978723
9.0,104,6.079941
10.0,118,6.184942
9.0,102,6.275715
11.0,130,6.391433
19.0,154,6.528437
8.0,92,6.61019
6.0,70,6.672457
6.0,72,6.736449
20.0,164,6.882109
3.0,38,6.915895
11.0,130,7.039864
11.0,130,7.155914
8.0,96,7.241476
15.0,118,7.346776
11.0,126,7.45874
12.0,140,7.583201
11.0,130,7.698829
10.0,116,7.801913
20.0,164,9.817918
11.0,130,9.933147
9.0,102,10.02354
11.0,130,10.139045
12.0,140,10.263566
9.0,106,10.357829
0.0,6,10.363237
11.0,130,10.478468
20.0,164,10.62391
9.0,104,10.716305
3.0,38,10.750086
7.0,82,10.822892
20.0,164,10.969901
6.0,70,11.032161
1.0,16,11.046446
20.0,164,11.192601
5.0,62,11.2478
3.0,38,11.281727
8.0,90,11.361959
10.0,116,11.464981
