#{"t_start": 1772891164.4664426, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.79139
19.0,154,1.879331
5.0,60,1.913692
9.0,106,1.97417
7.0,80,2.019754
9.0,102,2.077954
6.0,74,2.120064
5.0,60,2.154711
11.0,130,2.228274
2.0,26,2.243052
8.0,92,2.295138
9.0,102,2.352926
19.0,154,2.443282
6.0,70,2.483035
11.0,126,2.554373
10.0,116,2.620187
6.0,72,2.661301
19.0,154,2.748564
11.0,126,2.820582
11.0,130,4.424809
9.0,104,4.504174
10.0,118,4.57185
9.0,102,4.630226
11.0,130,4.704973
19.0,154,4.794813
8.0,92,4.847629
6.0,70,4.887943
6.0,72,4.929372
20.0,164,5.023365
3.0,38,5.045608
11.0,130,5.120324
11.0,130,5.195875
8.0,96,5.250909
15.0,118,5.318726
11.0,126,5.391611
12.0,140,5.472139
11.0,130,5.546757
10.0,116,5.613508
20.0,164,7.102227
11.0,130,7.177907
9.0,102,7.23727
11.0,130,7.312904
12.0,140,7.394384
9.0,106,7.456082
0.0,6,7.459638
11.0,130,7.535248
20.0,164,7.630612
9.0,104,7.691155
3.0,38,7.713303
7.0,82,7.761003
20.0,164,7.856353
6.0,70,7.897114
1.0,16,7.906524
20.0,164,8.002372
5.0,62,8.038646
3.0,38,8.063334
8.0,90,8.116262
10.0,116,8.184227
