#{"t_start": 1772527303.6899734, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.118603
7.0,80,0.225268
12.0,140,0.394878
6.0,70,0.480178
7.0,84,0.58165
1.0,16,0.601064
2.0,26,0.632547
1.0,16,0.651954
4.0,48,0.709982
7.0,80,0.80672
17.0,188,1.033808
5.0,58,1.103966
6.0,72,1.191059
10.0,116,1.331222
1.0,16,1.350644
1.0,16,1.370032
10.0,116,1.510222
9.0,104,1.635962
7.0,84,1.737493
5.0,60,1.810017
2.0,26,1.841506
12.0,140,2.010711
12.0,142,2.182723
5.0,58,2.253103
9.0,102,2.376764
2.0,26,2.412396
3.0,38,2.458581
11.0,130,5.369039
5.0,60,5.441871
3.0,38,5.486506
6.0,70,5.568622
4.0,48,5.62511
11.0,126,5.774535
7.0,82,5.877578
4.0,48,5.93608
12.0,138,6.104069
7.0,80,6.201498
6.0,70,6.286732
17.0,188,6.517265
6.0,70,6.60258
9.0,106,6.731616
12.0,140,6.902121
6.0,70,6.987356
3.0,38,7.033675
12.0,140,7.206793
15.0,176,7.423051
6.0,70,7.508592
12.0,140,7.679108
4.0,48,7.737527
17.0,192,11.197792
12.0,142,11.370363
0.0,6,11.377745
3.0,38,11.425982
8.0,90,11.535655
2.0,26,11.567347
1.0,16,11.586892
7.0,80,11.68418
4.0,48,11.742579
5.0,58,11.815639
11.0,130,11.973668
7.0,80,12.070929
1.0,16,12.090458
12.0,140,12.260519
7.0,82,12.360298
1.0,16,12.379896
12.0,136,12.545474
7.0,80,12.642651
5.0,60,12.715579
12.0,140,12.885718
6.0,70,12.970782
14.0,164,13.16993
12.0,138,13.337653
9.0,102,13.461385
