#{"t_start": 1772182313.327328, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,3.34161
19.0,154,3.441431
5.0,60,3.483391
9.0,106,3.552264
7.0,80,3.603961
9.0,102,3.669802
6.0,74,3.717695
5.0,60,3.756466
11.0,130,3.840705
2.0,26,3.857615
8.0,92,3.91708
9.0,102,3.983045
19.0,154,4.085691
6.0,70,4.131136
11.0,126,4.212548
10.0,116,4.287492
6.0,72,4.334106
19.0,154,4.433792
11.0,126,4.515086
11.0,130,6.809002
9.0,104,6.902157
10.0,118,6.97849
9.0,102,7.044853
11.0,130,7.129237
19.0,154,7.229379
8.0,92,7.288891
6.0,70,7.334849
6.0,72,7.381727
20.0,164,7.488254
3.0,38,7.51289
11.0,130,7.596927
11.0,130,7.681303
8.0,96,7.743546
15.0,118,7.81989
11.0,126,7.901364
12.0,140,7.991904
11.0,130,8.076501
10.0,116,8.153213
20.0,164,10.026067
11.0,130,10.110446
9.0,102,10.176634
11.0,130,10.260628
12.0,140,10.35236
9.0,106,10.422476
0.0,6,10.42641
11.0,130,10.510854
20.0,164,10.616588
9.0,104,10.683602
3.0,38,10.708235
7.0,82,10.7612
20.0,164,10.86702
6.0,70,10.912156
1.0,16,10.922529
20.0,164,11.028603
5.0,62,11.069115
3.0,38,11.093796
8.0,90,11.153057
10.0,116,11.228208
