#{"t_start": 1772197376.1304162, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.20857
7.0,80,0.358749
12.0,140,0.62401
6.0,70,0.756545
7.0,84,0.915542
1.0,16,0.945998
2.0,26,0.995389
1.0,16,1.025871
4.0,48,1.116702
7.0,80,1.268144
17.0,188,1.632211
5.0,58,1.74597
6.0,72,1.88457
10.0,116,2.106265
1.0,16,2.13627
1.0,16,2.166302
10.0,116,2.382991
9.0,104,2.577136
7.0,84,2.734011
5.0,60,2.846082
2.0,26,2.89476
12.0,140,3.156294
12.0,142,3.421571
5.0,58,3.530025
9.0,102,3.720681
2.0,26,3.769432
3.0,38,3.840552
11.0,130,52.7273
5.0,60,52.87148
3.0,38,52.96269
6.0,70,53.09925
4.0,48,53.191276
11.0,126,53.432336
7.0,82,53.588066
4.0,48,53.679257
12.0,138,53.941137
7.0,80,54.09303
6.0,70,54.227593
17.0,188,54.584152
6.0,70,54.717058
9.0,106,54.91836
12.0,140,55.183988
6.0,70,55.316864
3.0,38,55.389232
12.0,140,55.654802
15.0,176,55.988723
6.0,70,56.122335
12.0,140,56.388027
4.0,48,56.479155
17.0,192,105.585232
12.0,142,105.853525
0.0,6,105.865116
3.0,38,105.937092
8.0,90,106.107121
2.0,26,106.156433
1.0,16,106.18685
7.0,80,106.337901
6.0,70,106.470041
4.0,48,106.5607
7.0,80,106.741331
4.0,48,106.857641
1.0,16,106.896464
2.0,26,106.959537
14.0,164,107.276685
17.0,188,107.631556
9.0,102,107.824048
9.0,104,108.020469
11.0,128,108.262305
1.0,16,108.292696
12.0,138,108.553188
8.0,92,108.727145
12.0,138,108.987743
10.0,116,109.207069
