#{"t_start": 1772181000.3562589, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.147336
19.0,154,2.257957
5.0,60,2.300125
9.0,106,2.374698
7.0,80,2.431024
9.0,102,2.504831
6.0,74,2.556619
5.0,60,2.598664
11.0,130,2.689739
2.0,26,2.708018
8.0,92,2.773063
9.0,102,2.844731
19.0,154,2.952754
6.0,70,3.0065
11.0,126,3.095121
10.0,116,3.176658
6.0,72,3.22725
19.0,154,3.33527
11.0,126,3.423487
11.0,130,5.273878
9.0,104,5.36571
10.0,118,5.460219
9.0,102,5.536214
11.0,130,5.62726
19.0,154,5.734978
8.0,92,5.799848
6.0,70,5.848999
6.0,72,5.90115
20.0,164,6.027996
3.0,38,6.059605
11.0,130,6.163743
11.0,130,6.256221
8.0,96,6.323723
15.0,118,6.406836
11.0,126,6.495335
12.0,140,6.595918
11.0,130,6.687497
10.0,116,6.769279
20.0,164,8.626237
11.0,130,8.717744
9.0,102,8.789565
11.0,130,8.881029
12.0,140,8.979503
9.0,106,9.065569
0.0,6,9.069865
11.0,130,9.161216
20.0,164,9.277382
9.0,104,9.350529
3.0,38,9.377322
7.0,82,9.436735
20.0,164,9.552582
6.0,70,9.601982
1.0,16,9.613363
20.0,164,9.729124
5.0,62,9.773272
3.0,38,9.800177
8.0,90,9.86396
10.0,116,9.946028
