#{"t_start": 1773223103.2617192, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,1.74683
-500.0,500,2.231987
-500.0,500,2.71196
-500.0,500,3.191771
-500.0,500,4.955139
-500.0,500,5.437881
-500.0,500,5.92072
-500.0,500,6.403881
-500.0,500,8.033213
-500.0,500,8.516812
-500.0,500,8.999697
-500.0,500,9.482732
-500.0,500,11.109975
-500.0,500,11.593251
-500.0,500,12.076786
-500.0,500,12.560518
-500.0,500,14.194566
-500.0,500,14.679003
-466.0,467,15.1305
-500.0,500,15.614027
-500.0,500,17.259552
-485.0,486,17.730816
-298.0,299,18.019862
-343.0,344,18.352351
-461.0,462,18.80017
-340.0,341,20.285434
-410.0,411,20.682933
-500.0,500,21.166892
-212.0,213,21.372656
-313.0,314,21.675292
-417.0,418,22.078265
-373.0,374,23.596418
-246.0,247,23.8371
-192.0,193,24.025017
-293.0,294,24.311067
-212.0,213,24.518289
-352.0,353,24.861814
-258.0,259,25.114265
-338.0,339,26.597939
-185.0,186,26.778847
-255.0,256,27.0265
-146.0,147,27.168628
-270.0,271,27.430939
-243.0,244,27.667255
-225.0,226,27.888309
-207.0,208,28.091164
-193.0,194,28.280256
-227.0,228,29.657231
-206.0,207,29.858853
-222.0,223,30.07426
-225.0,226,30.293956
-138.0,139,30.429131
-245.0,246,30.668185
-216.0,217,30.878984
-177.0,178,31.052208
-167.0,168,31.215875
-206.0,207,31.42
-159.0,160,31.575621
-165.0,166,32.892598
-172.0,173,33.060981
-141.0,142,33.198568
-135.0,136,33.330281
-140.0,141,33.46676
-202.0,203,33.663145
-186.0,187,33.844353
-152.0,153,33.992196
-129.0,130,34.117994
-150.0,151,34.265006
-142.0,143,34.404735
-181.0,182,34.582206
-172.0,173,35.906945
-255.0,256,36.154785
-141.0,142,36.293074
-132.0,133,36.421724
-107.0,108,36.526047
-128.0,129,36.651034
-127.0,128,36.774772
-150.0,151,36.920699
-139.0,140,37.055996
-184.0,185,37.234799
-152.0,153,37.382515
-121.0,122,37.500272
-120.0,121,37.617306
-126.0,127,37.740118
-112.0,113,37.849451
-105.0,106,39.108412
-168.0,169,39.27242
-111.0,112,39.380782
-208.0,209,39.583047
-150.0,151,39.729466
-136.0,137,39.862642
-182.0,183,40.040566
-118.0,119,40.156708
-155.0,156,40.308374
-130.0,131,40.435553
-121.0,122,40.554116
-132.0,133,40.683239
-153.0,154,40.832875
-131.0,132,40.961094
-152.0,153,42.263938
-131.0,132,42.391409
-120.0,121,42.50817
-147.0,148,42.650899
-133.0,134,42.780216
-146.0,147,42.922028
-94.0,95,43.013564
-114.0,115,43.124658
-172.0,173,43.291504
-116.0,117,43.404298
-96.0,97,43.497952
-138.0,139,43.632006
-115.0,116,43.74427
-126.0,127,43.867475
-111.0,112,43.976808
-127.0,128,44.100974
-125.0,126,45.377528
-122.0,123,45.496697
-98.0,99,45.592528
-89.0,90,45.679482
-95.0,96,45.7726
-105.0,106,45.875504
-93.0,94,45.966761
-95.0,96,46.059526
-111.0,112,46.168905
-94.0,95,46.260808
-111.0,112,46.371847
-106.0,107,46.475836
-90.0,91,46.564174
-112.0,113,46.674358
-85.0,86,46.757804
-110.0,111,46.865791
-94.0,95,46.958034
-100.0,101,47.056103
-100.0,101,47.154153
-97.0,98,47.249289
-128.0,129,48.526813
-125.0,126,48.649512
-150.0,151,48.795467
-111.0,112,48.903509
-103.0,104,49.003862
-83.0,84,49.085115
-80.0,81,49.163673
-101.0,102,49.262374
-75.0,76,49.33613
-117.0,118,49.450147
-129.0,130,49.576016
-74.0,75,49.648438
-99.0,100,49.745016
-104.0,105,49.846167
-101.0,102,49.944902
-105.0,106,50.047143
-110.0,111,50.154421
-106.0,107,50.2577
-112.0,113,50.366943
-101.0,102,51.621465
-94.0,95,51.714028
-120.0,121,51.832291
-88.0,89,51.919164
-93.0,94,52.010926
-70.0,71,52.080066
-70.0,71,52.149296
-81.0,82,52.229543
-88.0,89,52.316386
-88.0,89,52.40306
-86.0,87,52.487897
-99.0,100,52.585621
-122.0,123,52.706033
-89.0,90,52.793852
-138.0,139,52.929459
-190.0,191,53.115936
-152.0,153,53.266204
-84.0,85,53.349323
-135.0,136,53.482257
-119.0,120,54.754167
-100.0,101,54.852527
-110.0,111,54.961096
-90.0,91,55.049945
-93.0,94,55.141466
-83.0,84,55.223289
-99.0,100,55.320807
-83.0,84,55.402865
-101.0,102,55.502076
-104.0,105,55.604378
-82.0,83,55.68584
-96.0,97,55.781251
-71.0,72,55.851275
-108.0,109,55.957243
-105.0,106,56.060556
-100.0,101,56.158683
-102.0,103,56.258841
-96.0,97,56.353192
-90.0,91,56.441994
-83.0,84,56.523676
-107.0,108,56.628631
-157.0,158,57.936779
-95.0,96,58.029523
-83.0,84,58.111483
-89.0,90,58.198444
-115.0,116,58.310632
-87.0,88,58.395622
-87.0,88,58.480422
-97.0,98,58.575192
-81.0,82,58.654462
-68.0,69,58.72094
-75.0,76,58.79407
-103.0,104,58.894634
-101.0,102,58.993062
-110.0,111,59.100166
-90.0,91,59.187866
-87.0,88,59.27277
-143.0,144,59.412017
-99.0,100,59.508326
-104.0,105,59.609331
-116.0,117,59.722976
-102.0,103,59.822845
-74.0,75,61.051045
-80.0,81,61.1297
-106.0,107,61.233409
-88.0,89,61.320858
-82.0,83,61.40214
-143.0,144,61.542773
-86.0,87,61.627521
-104.0,105,61.729505
-83.0,84,61.810968
-91.0,92,61.900447
-98.0,99,61.997129
-97.0,98,62.09231
-73.0,74,62.164174
-93.0,94,62.255511
-73.0,74,62.327479
-106.0,107,62.431721
-72.0,73,62.502752
-66.0,67,62.567823
-78.0,79,62.644864
