#{"t_start": 1773162940.0023365, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.861251
-500.0,500,3.523034
-500.0,500,4.173648
-500.0,500,4.828349
-500.0,500,8.096766
-500.0,500,8.91457
-500.0,500,9.562582
-500.0,500,10.213421
-500.0,500,13.183852
-500.0,500,14.022099
-500.0,500,14.678359
-500.0,500,15.334653
-500.0,500,17.972791
-500.0,500,18.78563
-500.0,500,19.443823
-500.0,500,20.102232
-500.0,500,23.011228
-500.0,500,23.904621
-466.0,467,24.525395
-500.0,500,25.181483
-500.0,500,28.046123
-485.0,486,28.958145
-298.0,299,29.372073
-343.0,344,29.826816
-461.0,462,30.441473
-340.0,341,33.01801
-410.0,411,33.811351
-500.0,500,34.578687
-212.0,213,34.859715
-313.0,314,35.270365
-417.0,418,35.820592
-373.0,374,38.543426
-246.0,247,39.021567
-192.0,193,39.355755
-293.0,294,39.761303
-212.0,213,40.041497
-352.0,353,40.503676
-258.0,259,40.843056
-338.0,339,43.434228
-185.0,186,43.793316
-255.0,256,44.28788
-146.0,147,44.535359
-194.0,195,44.809412
-208.0,209,45.085844
-237.0,238,45.400582
-201.0,202,45.666338
-248.0,249,45.99173
-202.0,203,46.260974
-216.0,217,48.733385
-195.0,196,49.113687
-190.0,191,49.481555
-229.0,230,49.854376
-210.0,211,50.133441
-223.0,224,50.427573
-215.0,216,50.712113
-162.0,163,50.928401
-158.0,159,51.135669
-141.0,142,51.320411
-213.0,214,53.733226
-145.0,146,54.013862
-199.0,200,54.399223
-167.0,168,54.7206
-212.0,213,55.059808
-154.0,155,55.265584
-186.0,187,55.508287
-163.0,164,55.721969
-119.0,120,55.880738
-184.0,185,56.124036
-167.0,168,56.342904
-126.0,127,56.510322
-156.0,157,58.803395
-139.0,140,59.074108
-114.0,115,59.296048
-117.0,118,59.522189
-144.0,145,59.798139
-120.0,121,60.018725
-121.0,122,60.20493
-120.0,121,60.368582
-129.0,130,60.539618
-129.0,130,60.708975
-243.0,244,61.024649
-149.0,150,61.222379
-196.0,197,61.483183
-138.0,139,61.666173
-105.0,106,61.805707
-126.0,127,64.07719
-133.0,134,64.336127
-180.0,181,64.685791
-119.0,120,64.916668
-114.0,115,65.127858
-125.0,126,65.33023
-200.0,201,65.60341
-156.0,157,65.809517
-153.0,154,66.012623
-130.0,131,66.184303
-116.0,117,66.337462
-103.0,104,66.473006
-122.0,123,66.631726
-153.0,154,66.832301
-148.0,149,69.087181
-137.0,138,69.353623
-154.0,155,69.650102
-134.0,135,69.908973
-166.0,167,70.225269
-124.0,125,70.431343
-125.0,126,70.613974
-104.0,105,70.752509
-106.0,107,70.893136
-139.0,140,71.075361
-112.0,113,71.22366
-141.0,142,71.410022
-118.0,119,71.563864
-138.0,139,71.743322
-153.0,154,71.943187
-107.0,108,72.085078
-109.0,110,74.314909
-113.0,114,74.535701
-94.0,95,74.719739
-116.0,117,74.948222
-112.0,113,75.168384
-97.0,98,75.356446
-68.0,69,75.478476
-144.0,145,75.704424
-130.0,131,75.883213
-100.0,101,76.016923
-87.0,88,76.132702
-103.0,104,76.269149
-94.0,95,76.395332
-73.0,74,76.493829
-136.0,137,76.673437
-106.0,107,76.812194
-126.0,127,76.977961
-103.0,104,77.114284
-92.0,93,77.237552
-115.0,116,79.474209
-99.0,100,79.666644
-91.0,92,79.843189
-79.0,80,79.998362
-110.0,111,80.213713
-161.0,162,80.526052
