r,l
140.0,6213
156.0,6489
273.0,6313
120.0,5583
39.0,3152
15.0,2482
38.0,3304
132.0,6172
7.0,1666
56.0,4308
267.0,6035
70.0,4212
90.0,5077
91.0,4855
201.0,3004
64.0,4398
119.0,5288
