#{"t_start": 1773134534.308474, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.579884
19.0,154,1.690759
5.0,60,1.733999
9.0,106,1.810306
7.0,80,1.868067
9.0,102,1.941392
6.0,74,1.994617
5.0,60,2.037792
11.0,130,2.131263
2.0,26,2.150011
8.0,92,2.216034
9.0,102,2.289081
19.0,154,2.399257
6.0,70,2.449657
11.0,126,2.540112
10.0,116,2.623423
6.0,72,2.675179
19.0,154,2.785798
11.0,126,2.876425
11.0,130,4.661826
9.0,104,4.746371
10.0,118,4.832177
9.0,102,4.905453
11.0,130,4.998597
19.0,154,5.108928
8.0,92,5.174878
6.0,70,5.225271
6.0,72,5.276932
20.0,164,5.394423
3.0,38,5.42171
11.0,130,5.515292
11.0,130,5.608427
8.0,96,5.677231
15.0,118,5.761788
11.0,126,5.852178
12.0,140,5.952718
11.0,130,6.046446
10.0,116,6.130112
20.0,164,7.938457
11.0,130,8.032261
9.0,102,8.105807
11.0,130,8.199503
12.0,140,8.300385
9.0,106,8.376723
0.0,6,8.381116
11.0,130,8.475501
20.0,164,8.594451
9.0,104,8.669371
3.0,38,8.696891
7.0,82,8.756042
20.0,164,8.873993
6.0,70,8.924692
1.0,16,8.936313
20.0,164,9.05498
5.0,62,9.09984
3.0,38,9.127363
8.0,90,9.192452
10.0,116,9.276305
